name	ct	len	pval	p.adj	den
RP11-322J23.1	1	59	0.000239973112292513	0.621290387725316	0.0169491525423729
AC110781.3	1	95	0.000240622298572468	0.622730508705548	0.0105263157894737
MIR4655	1	95	0.000240622298572468	0.622730508705548	0.0105263157894737
TULP3	3	576	0.000247155150806644	0.639143219985981	0.00520833333333333
ACTBP13	2	733	0.000249036163256888	0.643758482019056	0.00272851296043656
RP11-78F17.1	1	49	0.000249798580378324	0.64547953169759	0.0204081632653061
SSBP4	6	5496	0.000250984645103536	0.648293338302433	0.00109170305676856
RP11-496D1.2	1	170	0.00026082087150503	0.673439490225987	0.00588235294117647
JSRP1	4	2440	0.000265773595527263	0.685961650055867	0.00163934426229508
CCDC28B	2	498	0.000275902592368316	0.711828688310254	0.00401606425702811
TMEM127	3	1165	0.000281736153831202	0.726597540730671	0.00257510729613734
RFPL3	1	132	0.000282640650698274	0.72864759750015	0.00757575757575758
CYP2W1	4	2411	0.000283182228231205	0.729760602151814	0.00165906262961427
CTD-2034I21.1	1	87	0.000290133113323154	0.747382899920446	0.0114942528735632
CTD-2034I21.2	1	87	0.000290133113323154	0.747382899920446	0.0114942528735632
CTB-131B5.5	2	566	0.000294552669410697	0.758178571063134	0.00353356890459364
COL21A1	2	274	0.000298640019055108	0.768400769028792	0.0072992700729927
RP11-702F3.3	1	147	0.00030069982110803	0.773399939889854	0.00680272108843537
RN7SL375P	1	71	0.000304242379972508	0.782207158909318	0.0140845070422535
RALYL	5	861	0.000305463775523207	0.785041903094642	0.00580720092915215
AC005330.2	1	85	0.000305656502819218	0.785231555742572	0.0117647058823529
RP1-79C4.1	1	82	0.000307664908951288	0.790083486186909	0.0121951219512195
RP11-32B11.2	1	138	0.000311215326812442	0.798889743927538	0.0072463768115942
RGS10	3	870	0.000320853182989689	0.823309267551541	0.00344827586206897
RP4-613B23.1	3	1332	0.000324492878800875	0.832324234124244	0.00225225225225225
ENTPD8	3	1839	0.000325633500501521	0.8349242952859	0.00163132137030995
EHBP1L1	6	5210	0.000329166047342455	0.843652579338713	0.00115163147792706
OPA1	2	494	0.000331677414626919	0.849757536274165	0.00404858299595142
CELF2	3	860	0.000333216707069872	0.853367986805943	0.00348837209302326
SLC15A4	4	861	0.00034119721895276	0.873464880519066	0.00464576074332172
ZBTB7B	4	2444	0.000341205881140394	0.873464880519066	0.0016366612111293
MIER3	3	966	0.000356522946643456	0.911985697513961	0.0031055900621118
APOD	1	128	0.00035740109932314	0.91387461096927	0.0078125
HADHB	2	511	0.000361701662063063	0.924509448233189	0.00391389432485323
SNHG14	4	1441	0.000363562518289284	0.928902234229121	0.00277585010409438
AZIN1	3	1269	0.000369201338616953	0.942940218827699	0.00236406619385343
AL662890.3	1	70	0.000373679848773567	0.954004653918917	0.0142857142857143
TUBG2	2	628	0.000378933091781941	0.967037250227514	0.00318471337579618
RP11-603J24.6	1	165	0.000382680784549727	0.976218681386354	0.00606060606060606
OR10C1	1	50	0.000382834216972494	0.97622725327986	0.02
PTPRVP	3	1689	0.000393355928858807	1	0.00177619893428064
SSUH2	1	82	0.000395877653673882	1	0.0121951219512195
RP11-676F20.1	1	74	0.000407527439251876	1	0.0135135135135135
RP11-163O19.11	1	57	0.000412231712040967	1	0.0175438596491228
RP11-507F16.1	1	172	0.000419432323063407	1	0.00581395348837209
C5	1	186	0.000420481032810671	1	0.00537634408602151
HPN	3	1180	0.000420521742253377	1	0.00254237288135593
SAA3P	1	134	0.000421754672208285	1	0.00746268656716418
RN7SL51P	1	122	0.000427197266732571	1	0.00819672131147541
SNORA68	1	131	0.000427810616320246	1	0.00763358778625954
CYCTP	1	116	0.000428103383111056	1	0.00862068965517241
AC013718.1	1	119	0.000433060123464002	1	0.00840336134453781
KB-1507C5.2	3	1253	0.000436433536785574	1	0.00239425379090184
RP11-646E18.2	1	123	0.00044152340266157	1	0.00813008130081301
RP13-143G15.4	1	92	0.000453143210105922	1	0.0108695652173913
RP1-79C4.4	2	232	0.000462913501648177	1	0.00862068965517241
KCNH2	4	2132	0.000463525794869635	1	0.00187617260787992
POT1	3	466	0.000477880503964578	1	0.00643776824034335
RN7SL228P	1	131	0.000479643338292757	1	0.00763358778625954
ALDH1B1	2	468	0.000482405733353897	1	0.00427350427350427
SF3A2	4	2704	0.000490373595710025	1	0.0014792899408284
RP11-665C14.1	1	48	0.000495608988356544	1	0.0208333333333333
ACAP3	6	6416	0.00050266385898623	1	0.000935162094763092
RP4-569M23.2	1	133	0.000512664106167238	1	0.0075187969924812
XPA	2	485	0.000516362547561044	1	0.00412371134020619
RNY4	1	143	0.000535280384430181	1	0.00699300699300699
ODF3L1	2	768	0.000544567186829492	1	0.00260416666666667
RP11-253M7.6	1	195	0.000545623186334998	1	0.00512820512820513
GPR50	1	46	0.000551924956210148	1	0.0217391304347826
MIR3925	1	149	0.000557696990638679	1	0.00671140939597315
DOCK9	3	1460	0.000564743030797121	1	0.00205479452054795
SERF2	4	1741	0.000576596571984167	1	0.00229753015508329
KPNA1	2	656	0.00058515853052421	1	0.00304878048780488
PLXNB1	7	8323	0.000593212723105974	1	0.000841042893187553
FAM9B	1	187	0.000594519035726937	1	0.0053475935828877
DHX29	2	439	0.00059488096166127	1	0.00455580865603645
FASN	5	5580	0.000595341761715384	1	0.000896057347670251
DOLK	2	684	0.000598311401487028	1	0.00292397660818713
RNA5SP512	1	212	0.000600140391393666	1	0.00471698113207547
RP11-96D1.7	1	215	0.000605865126266036	1	0.00465116279069767
HSDL2	2	438	0.000617447149857231	1	0.0045662100456621
RN7SL669P	1	170	0.000623405269633892	1	0.00588235294117647
SKIV2L2	2	455	0.000635544264924848	1	0.0043956043956044
FOXN3-AS1	3	1292	0.000652142160491476	1	0.00232198142414861
PLEKHA8P1	3	691	0.000657534766023149	1	0.00434153400868307
NDUFB10	2	714	0.000663969874126868	1	0.00280112044817927
MIR602	1	224	0.000669047580010407	1	0.00446428571428571
RP11-259G18.3	1	134	0.000674435492983183	1	0.00746268656716418
RP11-123B3.2	1	116	0.000678102352650201	1	0.00862068965517241
LTBP4	8	9029	0.000686769857632052	1	0.000886033890796323
WFDC10B	1	187	0.000699374392582719	1	0.0053475935828877
MIR3617	1	187	0.000699374392582719	1	0.0053475935828877
RP5-899E9.1	2	536	0.000701773058793043	1	0.00373134328358209
RRAGC	2	754	0.000707086294272741	1	0.0026525198938992
LGALS12	1	171	0.00070788782293707	1	0.00584795321637427
OCIAD1	2	524	0.000708699417395597	1	0.00381679389312977
UTS2R	2	922	0.000712568841878536	1	0.00216919739696312
RP11-219G17.4	1	196	0.000719942845258448	1	0.00510204081632653
AL358815.1	1	167	0.00072061777847332	1	0.00598802395209581
SRCRB4D	2	500	0.000721990215837409	1	0.004
HADHA	2	686	0.000730874977399543	1	0.00291545189504373
RN7SL473P	1	171	0.000731363877123026	1	0.00584795321637427
ANO6	3	745	0.000733828109315438	1	0.00402684563758389
MAP3K7CL	1	144	0.000752890278413521	1	0.00694444444444444
NUP188	2	753	0.000756615814968442	1	0.00265604249667995
MIR145	1	95	0.000761394698078233	1	0.0105263157894737
ZBTB47	3	1713	0.000762222993058614	1	0.00175131348511384
MIA	1	152	0.000762840999309122	1	0.00657894736842105
C4orf48	3	1551	0.000766353771420203	1	0.00193423597678917
STAU2-AS1	1	140	0.000768251732284897	1	0.00714285714285714
HYPK	2	582	0.000776653562544971	1	0.00343642611683849
RNU5A-1	1	225	0.000778553546921135	1	0.00444444444444444
RP11-458K10.3	1	58	0.000781725674750433	1	0.0172413793103448
RP11-408I18.9	1	213	0.000784593753436202	1	0.00469483568075117
MIR5700	1	159	0.00078553558274963	1	0.00628930817610063
CASP8	2	718	0.000821346313965798	1	0.00278551532033426
ST7	3	1134	0.000822639709426531	1	0.00264550264550265
SERINC4	2	601	0.000828795365119261	1	0.00332778702163062
KCTD14	1	219	0.000835143522780135	1	0.0045662100456621
PPP1R12C	5	3227	0.000837491735312224	1	0.00154942671211652
HIST1H2BF	1	141	0.000846176541481891	1	0.00709219858156028
HIST1H2AD	1	141	0.000846176541481891	1	0.00709219858156028
RP11-561I11.4	1	151	0.000847833988086411	1	0.00662251655629139
OGFOD3	4	4074	0.000855389399556206	1	0.000981836033382425
GMFG	2	959	0.000861384137628818	1	0.00208550573514077
CYTH2	2	522	0.000862503120697022	1	0.00383141762452107
CTC-273B12.5	2	522	0.000862503120697022	1	0.00383141762452107
PEG3	2	403	0.000863371915361344	1	0.00496277915632754
RP11-333J10.2	1	287	0.000863404876083274	1	0.00348432055749129
C10orf105	1	215	0.0008640735247335	1	0.00465116279069767
RTN4RL2	3	1303	0.000900610290872628	1	0.00230237912509593
RP11-616M22.5	2	963	0.000905260207276992	1	0.00207684319833853
CTC-537E7.2	1	153	0.000908621447163083	1	0.0065359477124183
ACOX2	2	884	0.000910054429031026	1	0.00226244343891403
STX6	2	726	0.000930144773732766	1	0.00275482093663912
LPCAT2BP	1	199	0.000948173030497657	1	0.0050251256281407
SF3B14	2	867	0.000960954072231957	1	0.00230680507497117
RP11-318I4.2	1	63	0.000972351720494258	1	0.0158730158730159
AC083843.2	3	981	0.000985387081757216	1	0.00305810397553517
RP11-849F2.8	1	182	0.00100006386975438	1	0.00549450549450549
PIANP	2	974	0.0010341348153271	1	0.00205338809034908
LINC00856	1	159	0.00103731178903854	1	0.00628930817610063
ZNF571-AS1	1	130	0.00104304924053	1	0.00769230769230769
HBS1L	2	578	0.00104388930271559	1	0.00346020761245675
SRPK1	2	711	0.00104897529263992	1	0.00281293952180028
MIR26B	2	1012	0.00105034275751292	1	0.00197628458498024
ZC3H14	2	499	0.00105320212758775	1	0.00400801603206413
RP11-103H7.5	3	723	0.00106145910853217	1	0.004149377593361
MTCH1	2	735	0.00106155669842545	1	0.00272108843537415
LA16c-390E6.3	1	291	0.00107072564872845	1	0.00343642611683849
IGHV4-31	1	144	0.00107122600381138	1	0.00694444444444444
RP11-195F19.30	2	620	0.00107477698862313	1	0.0032258064516129
PRR18	1	151	0.00107976638778573	1	0.00662251655629139
GCFC2	2	467	0.00108223667985308	1	0.00428265524625268
TXNL1	3	833	0.00108743601443406	1	0.00360144057623049
RP11-554A11.8	1	303	0.00109911296650811	1	0.0033003300330033
CTC-246B18.10	2	1046	0.00110011141670452	1	0.00191204588910134
CTD-2012K14.2	1	252	0.00110125639455294	1	0.00396825396825397
AC005235.1	1	122	0.00110191996792419	1	0.00819672131147541
MAML1	2	712	0.00110486107088548	1	0.00280898876404494
LINC00992	2	307	0.00110525881166901	1	0.00651465798045603
EHMT2	2	938	0.00112870263863951	1	0.00213219616204691
CTD-3074O7.5	2	727	0.00113252956571985	1	0.00275103163686382
SDS	1	235	0.00113781349447906	1	0.00425531914893617
RP11-1094H24.4	2	818	0.00116223396553894	1	0.00244498777506112
CLDN23	2	691	0.00118313567477657	1	0.00289435600578871
RP11-195F19.5	2	655	0.00119334921059344	1	0.00305343511450382
RNU6-1061P	1	136	0.00120234317909518	1	0.00735294117647059
PTCHD3P2	1	146	0.00120467035712257	1	0.00684931506849315
RP11-180M15.4	2	900	0.00120775766469072	1	0.00222222222222222
ZNF302	2	511	0.00121205759336174	1	0.00391389432485323
AC020910.2	2	511	0.00121205759336174	1	0.00391389432485323
HSH2D	2	787	0.00121253064492621	1	0.00254129606099111
HNRNPDP1	1	107	0.00121444818880512	1	0.00934579439252336
ZBED6	2	571	0.0012192020031182	1	0.00350262697022767
SEMA4G	1	209	0.0012194921902432	1	0.00478468899521531
CSF3	2	949	0.00122447023348971	1	0.00210748155953635
PMEPA1	3	1187	0.00122787406092217	1	0.0025273799494524
CSNK1E	5	5213	0.00123050413737125	1	0.000959140610013428
GLI1	2	912	0.00123963041805442	1	0.00219298245614035
TMCC1-AS1	2	847	0.00125447691168146	1	0.00236127508854782
RP11-387H17.6	2	917	0.00125979628720563	1	0.00218102508178844
P4HA2	3	1326	0.00126234465136688	1	0.00226244343891403
RP11-327F22.2	2	491	0.001270826562497	1	0.00407331975560081
DPP3	2	782	0.00128236476792998	1	0.00255754475703325
FGFBP2	1	181	0.00128734380216911	1	0.00552486187845304
GCC2	2	607	0.00128996830035699	1	0.00329489291598023
PPID	2	500	0.00130890972486908	1	0.004
GSAP	2	750	0.00130989780927671	1	0.00266666666666667
EXPH5	2	639	0.00131697444834811	1	0.00312989045383412
ZG16B	2	1053	0.00132179349739592	1	0.00189933523266857
RP11-195F19.9	2	688	0.00132375089351799	1	0.00290697674418605
GAD2	4	1086	0.00135675946491909	1	0.00368324125230203
PRKAG1	2	865	0.00136291301614655	1	0.0023121387283237
SDCBP	2	588	0.0013642715430533	1	0.00340136054421769
ADCY8	4	850	0.00139209077759372	1	0.00470588235294118
RAB4A	2	659	0.00139303020196491	1	0.00303490136570561
MARS	3	1748	0.00140283278079767	1	0.0017162471395881
ZC3H11A	2	625	0.00141860122463078	1	0.0032
CTTNBP2NL	2	395	0.00142027728459337	1	0.00506329113924051
RSPO2	3	639	0.00142239845211833	1	0.00469483568075117
TET1	2	784	0.00143002164385486	1	0.00255102040816327
AC087269.1	2	729	0.00146317569261045	1	0.00274348422496571
TCEB1P28	1	264	0.00147021920618906	1	0.00378787878787879
MIR412	2	626	0.0014828167383184	1	0.00319488817891374
UTP18	3	1176	0.00150213120998344	1	0.00255102040816327
GLG1	2	826	0.001515459408025	1	0.00242130750605327
TMEM248	2	742	0.00155799429148429	1	0.00269541778975741
TBC1D14	3	1537	0.00155957357125625	1	0.00195185426154847
RP11-328N19.1	1	103	0.0015673658530192	1	0.00970873786407767
ADARB2-AS1	2	512	0.00157371888624469	1	0.00390625
GRPEL1	2	540	0.00159337174831697	1	0.0037037037037037
RP11-277J6.2	1	219	0.00159820772773056	1	0.0045662100456621
RN7SL832P	1	257	0.00162256534589122	1	0.00389105058365759
NOL10	1	257	0.00162256534589122	1	0.00389105058365759
ANGEL2	2	440	0.00162617580315561	1	0.00454545454545455
AC005549.3	1	165	0.00163268317343335	1	0.00606060606060606
CCL2	1	165	0.00163268317343335	1	0.00606060606060606
CPSF6	2	706	0.00163460028177731	1	0.0028328611898017
AC011998.4	1	230	0.00163528832490545	1	0.00434782608695652
TDRD1	1	166	0.00165098288381449	1	0.00602409638554217
RP1-168L15.5	3	1047	0.00165164824185482	1	0.00286532951289398
AC104297.1	1	142	0.00165170786106039	1	0.00704225352112676
AC017060.1	1	244	0.00167340150677953	1	0.00409836065573771
SNHG3	1	201	0.00167779852101457	1	0.00497512437810945
MIR483	2	1111	0.00168193646795045	1	0.0018001800180018
FAAH2	1	180	0.00169166937913334	1	0.00555555555555556
MAF	3	1229	0.00169977690918433	1	0.00244100895036615
PODNL1	3	1996	0.00172248541116993	1	0.00150300601202405
PCNT	4	2450	0.00172940931518883	1	0.00163265306122449
TSR3	2	951	0.00173488101862318	1	0.00210304942166141
MT2P1	1	139	0.00174360766407455	1	0.00719424460431655
FOXN3	3	1857	0.00174528140529129	1	0.00161550888529887
CORO2B	2	597	0.00176409865912885	1	0.0033500837520938
NMRAL1	2	962	0.00177044847943197	1	0.00207900207900208
ATP6V0D1	3	2497	0.00178185235413841	1	0.00120144173007609
SMARCD3	6	5640	0.00178323044104289	1	0.00106382978723404
GPR50-AS1	1	92	0.00179859040115049	1	0.0108695652173913
CTC-228N24.3	3	1007	0.00179963054460286	1	0.00297914597815293
ADRM1	3	1852	0.00181443675938542	1	0.00161987041036717
LINC00261	1	124	0.00182036048223733	1	0.00806451612903226
C16orf45	2	963	0.0018213244730646	1	0.00207684319833853
ASPM	2	414	0.00182968399261463	1	0.00483091787439614
GNPTG	2	958	0.00183023888391409	1	0.00208768267223382
Z83851.1	2	853	0.00185188450981122	1	0.00234466588511137
AC010761.9	1	403	0.00186109981523985	1	0.00248138957816377
DDX49	3	2194	0.00187462553326856	1	0.00136736554238833
MIR369	2	683	0.00190106502667575	1	0.00292825768667643
CEL	1	238	0.00191115722363289	1	0.00420168067226891
EXT2	2	747	0.00194011017072304	1	0.00267737617135207
TNFRSF13C	2	1054	0.00195685428574233	1	0.00189753320683112
RNA5SP383	1	316	0.00197027089531421	1	0.00316455696202532
CES5A	1	122	0.00197093481153632	1	0.00819672131147541
CHMP4A	1	196	0.0019766705760651	1	0.00510204081632653
MBTD1	3	1365	0.0019784177051746	1	0.0021978021978022
HMOX2	2	1016	0.00198112707395592	1	0.00196850393700787
RDH11	1	369	0.00198790720368758	1	0.002710027100271
ZNF320	2	679	0.00204201411669125	1	0.00294550810014728
ZNF556	1	335	0.00204383804859987	1	0.00298507462686567
DPEP2	1	310	0.00205778904567022	1	0.0032258064516129
SYT12	3	2282	0.00207412062077594	1	0.00131463628396144
RP11-1259L22.2	1	304	0.00209210872228738	1	0.00328947368421053
LINC00937	2	704	0.00213342227536306	1	0.00284090909090909
IFLTD1	1	218	0.00214295564472444	1	0.00458715596330275
TMCC1	2	1068	0.00215743533751434	1	0.00187265917602996
RP11-329A14.2	1	121	0.00215774924478329	1	0.00826446280991736
CTD-2516F10.2	2	599	0.00215927163010754	1	0.00333889816360601
ARHGAP9	3	2122	0.00216006109008027	1	0.00141376060320452
MPV17	1	230	0.00217458047885299	1	0.00434782608695652
LMX1B	3	1424	0.0021786775922793	1	0.00210674157303371
ZNF883	1	237	0.00218968586437507	1	0.00421940928270042
SCNN1D	3	2562	0.00220101103024362	1	0.00117096018735363
SAMD4B	3	3136	0.00220778929366472	1	0.000956632653061224
TSPAN1	1	335	0.00223150167215558	1	0.00298507462686567
KRT78	2	1144	0.00225587531335214	1	0.00174825174825175
C6orf47	1	177	0.00225749166326039	1	0.00564971751412429
C1orf43	2	797	0.00226042977851748	1	0.00250941028858218
FEM1A	2	822	0.00227646767365086	1	0.0024330900243309
AC005523.3	2	822	0.00227646767365086	1	0.0024330900243309
KDM3A	2	1030	0.00228460271113673	1	0.00194174757281553
TFPI2	2	301	0.00234268437964835	1	0.00664451827242525
AC002076.10	2	301	0.00234268437964835	1	0.00664451827242525
MIR151B	1	412	0.00235943467305455	1	0.00242718446601942
RP11-478C1.7	1	363	0.00237087296516891	1	0.00275482093663912
HIF3A	1	396	0.00238434640874774	1	0.00252525252525253
STAB1	3	2864	0.00239093282726188	1	0.00104748603351955
NKD2	4	3349	0.00240691651378311	1	0.00119438638399522
WDR31	1	262	0.00242707395478359	1	0.00381679389312977
PPARGC1B	2	924	0.00243177647925252	1	0.00216450216450216
DPP7	2	1368	0.0024357104260988	1	0.00146198830409357
TNS1	3	1918	0.00245206849965196	1	0.00156412930135558
TPCN2	2	1005	0.0024546583026207	1	0.00199004975124378
NAP1L2	1	154	0.00245972062361788	1	0.00649350649350649
ZIC5	1	284	0.00247105823343396	1	0.00352112676056338
RNA5SP252	1	319	0.0024796874244295	1	0.00313479623824451
NICN1-AS1	1	326	0.00249596829794663	1	0.00306748466257669
ZNRF3-AS1	1	460	0.00253049532569749	1	0.00217391304347826
ADARB2	2	455	0.00254010120981607	1	0.0043956043956044
AUTS2	5	2978	0.00254473572094471	1	0.00167897918065816
SLC12A2	3	1171	0.00258984170855125	1	0.00256191289496157
MAP2	2	560	0.00260615361095129	1	0.00357142857142857
RP11-527L4.2	1	232	0.00261295360839187	1	0.00431034482758621
UBAP2L	2	837	0.00263868442965787	1	0.002389486260454
SUCO	2	615	0.00264161549714781	1	0.0032520325203252
MBLAC2	3	731	0.00264483104605229	1	0.00410396716826265
LINC00609	1	264	0.00266554497946847	1	0.00378787878787879
AC018730.4	1	116	0.00268193404694372	1	0.00862068965517241
CCDC171	2	795	0.00269821725526131	1	0.00251572327044025
TMIGD2	1	341	0.00273357251233253	1	0.00293255131964809
WDR70	1	181	0.00276472516005621	1	0.00552486187845304
CTD-2206N4.4	1	333	0.00278551766014812	1	0.003003003003003
RP11-327F22.1	2	607	0.0028001702372995	1	0.00329489291598023
PHYKPL	3	2540	0.00280570390990043	1	0.00118110236220472
MIMT1	2	592	0.00281177273622313	1	0.00337837837837838
C19orf26	3	2729	0.00281617930004241	1	0.00109930377427629
ZIM2	2	649	0.00284682595770325	1	0.00308166409861325
MIR342	1	465	0.00287100760471426	1	0.0021505376344086
ARMC6	2	1034	0.00291427791322219	1	0.00193423597678917
RP11-231C14.6	1	387	0.00293331269282981	1	0.00258397932816537
HIST1H3D	1	225	0.00294730625222206	1	0.00444444444444444
PRRC2B	3	2710	0.00295853693242565	1	0.0011070110701107
RP11-667K14.4	1	474	0.00303237716157656	1	0.00210970464135021
POLR3G	3	769	0.00303254865854541	1	0.00390117035110533
RP11-59D5__B.2	1	248	0.00304610920961557	1	0.00403225806451613
MIR410	2	823	0.00304625784185231	1	0.00243013365735115
TNFSF13B	1	96	0.00305066725428838	1	0.0104166666666667
NME5	1	334	0.00305970186934079	1	0.0029940119760479
TMEM256	2	1240	0.00305987149270237	1	0.00161290322580645
RPL34P29	1	265	0.00306371183828036	1	0.00377358490566038
CYB561D1	1	246	0.00307246115466298	1	0.0040650406504065
GLTSCR2	1	291	0.00311497396299998	1	0.00343642611683849
SLC35G2	1	266	0.00312168716393169	1	0.0037593984962406
DUSP27	1	326	0.00314566194681487	1	0.00306748466257669
SLC22A23	3	2532	0.00315066457705238	1	0.00118483412322275
GNAI2	5	6499	0.00316835626937206	1	0.000769349130635482
RP5-1092A3.5	1	258	0.00320741588728113	1	0.00387596899224806
CTD-2526L21.3	1	80	0.00321574835005289	1	0.0125
BRD3	4	4666	0.00330737209214749	1	0.00085726532361766
MIR5003	1	390	0.00330924642341923	1	0.00256410256410256
COMT	2	1344	0.00330967218659661	1	0.00148809523809524
BAI3	3	605	0.00342409409644862	1	0.00495867768595041
RP11-383C5.5	2	552	0.00342896843822449	1	0.0036231884057971
C10orf137	2	552	0.00342896843822449	1	0.0036231884057971
PRRT3-AS1	2	896	0.0034470417394481	1	0.00223214285714286
TPM2	3	2531	0.00344841996026091	1	0.00118530225207428
RP11-547D24.1	1	522	0.00347422828128929	1	0.00191570881226054
RP3-416H24.1	1	446	0.00349027392805334	1	0.00224215246636771
LINC00592	1	426	0.00350230623768144	1	0.00234741784037559
KLHDC7A	1	244	0.00350352390602127	1	0.00409836065573771
RP11-399H11.3	1	342	0.00354639222119624	1	0.00292397660818713
RP11-21L23.3	2	1005	0.00354977733897155	1	0.00199004975124378
AC011558.5	1	338	0.00362902662917475	1	0.0029585798816568
ITGA3	3	3159	0.00365145001636757	1	0.000949667616334283
RP11-112L6.4	1	302	0.00367076323691595	1	0.0033112582781457
LGALS3	1	381	0.003688672796611	1	0.0026246719160105
AC010646.3	1	329	0.00370367872648891	1	0.00303951367781155
SH2D5	1	335	0.00377416507834094	1	0.00298507462686567
RP5-930J4.2	1	335	0.00377416507834094	1	0.00298507462686567
RNU1-60P	1	244	0.00378242811075735	1	0.00409836065573771
MIR375	2	1287	0.00379142270763544	1	0.00155400155400155
AC097468.4	2	1286	0.00379843955038595	1	0.0015552099533437
HSD17B11	1	314	0.00380334911615543	1	0.00318471337579618
FZD9	1	319	0.00381698417145371	1	0.00313479623824451
CDCA5	2	1107	0.00383089836375861	1	0.001806684733514
NMBR	1	232	0.00383392553439654	1	0.00431034482758621
RP11-137J7.2	1	232	0.00383392553439654	1	0.00431034482758621
RP5-977B1.11	1	276	0.00384333129078418	1	0.0036231884057971
CUL5	2	567	0.00393186240468801	1	0.00352733686067019
AF127577.12	1	216	0.00397462021763961	1	0.00462962962962963
TSKU	2	1042	0.00397751633927779	1	0.00191938579654511
RP11-148L24.1	1	192	0.00398518551895943	1	0.00520833333333333
SCAF4	2	1103	0.00398728032869966	1	0.00181323662737987
RP13-726E6.2	1	448	0.00399050146070312	1	0.00223214285714286
ITPKA	2	1339	0.00399562409877063	1	0.00149365197908887
TMEM210	1	558	0.00400553421653516	1	0.0017921146953405
RP11-597M17.2	1	454	0.00401204548436329	1	0.00220264317180617
RP11-1149M3.2	1	288	0.00401416894984408	1	0.00347222222222222
EYS	1	302	0.00403750720041085	1	0.0033112582781457
CTD-2396E7.10	1	404	0.00407521709777781	1	0.00247524752475248
RP11-445O3.1	1	97	0.00411081478270392	1	0.0103092783505155
CYP4F24P	1	381	0.00411493297090726	1	0.0026246719160105
ATP6C	2	1415	0.00411548294612207	1	0.00141342756183746
CTD-3224I3.3	1	314	0.00412359156188102	1	0.00318471337579618
PCDHB2	1	188	0.00413212337053115	1	0.00531914893617021
SRP19	1	320	0.00414368751273986	1	0.003125
VPS13D	2	1430	0.00416046252947844	1	0.0013986013986014
AC117947.1	1	73	0.00416891574377731	1	0.0136986301369863
RP11-383C5.4	2	647	0.00418801019906578	1	0.00309119010819165
TTC3P1	1	325	0.00419395998618255	1	0.00307692307692308
MMP24-AS1	2	1375	0.00419769751181776	1	0.00145454545454545
GPATCH1	1	345	0.00420710969513116	1	0.00289855072463768
CTRL	2	1729	0.00420736765189522	1	0.00115673799884326
MMGT1	1	592	0.00420823122980873	1	0.00168918918918919
LAYN	1	249	0.00423353333623289	1	0.00401606425702811
RAB3IL1	3	3043	0.00425899506813188	1	0.000985869208018403
ELOVL1	2	1473	0.00427749338004779	1	0.00135777325186694
MIR135A1	1	485	0.00430722225462543	1	0.00206185567010309
AC008753.6	2	1050	0.00433144717589717	1	0.0019047619047619
ZNF440	1	431	0.00435911766185326	1	0.00232018561484919
GADD45B	2	1341	0.00438704854706495	1	0.00149142431021626
PBK	1	311	0.0043953308018132	1	0.00321543408360129
SHISA8	2	1363	0.00442252623349382	1	0.00146735143066764
RP5-864K19.4	2	1232	0.00442554057060163	1	0.00162337662337662
RP11-973N13.4	1	258	0.00443147599364524	1	0.00387596899224806
HSPA2	1	258	0.00443147599364524	1	0.00387596899224806
FAM213A	1	129	0.00443201181813446	1	0.00775193798449612
EXOC4	1	327	0.00443997841779531	1	0.00305810397553517
PRKCA	2	1172	0.00444020705471138	1	0.00170648464163823
NME3	2	1494	0.00444894815633801	1	0.00133868808567604
CCT4	1	277	0.00447108389799111	1	0.0036101083032491
NBEAL2	4	5267	0.00455891237067452	1	0.000759445604708563
RPS27L	1	433	0.00456938551946884	1	0.0023094688221709
ZNF507	2	572	0.00457554934684046	1	0.0034965034965035
GAL3ST3	2	1494	0.00457857315313959	1	0.00133868808567604
C2	2	1382	0.0046132344969495	1	0.00144717800289436
DUOX1	2	1697	0.0046288982226812	1	0.00117855038302887
LLGL2	5	7915	0.00467175989558477	1	0.000631711939355654
LINC00616	1	250	0.00470034597358537	1	0.004
LENEP	1	475	0.00470562432428978	1	0.00210526315789474
NR2F1-AS1	5	2676	0.004705990916544	1	0.00186846038863976
CCL27	1	330	0.0047883562595783	1	0.00303030303030303
KIAA1586	1	203	0.00481541981812583	1	0.00492610837438424
MIR152	1	434	0.00482045357716809	1	0.00230414746543779
RP11-474I16.8	1	407	0.00485298062609008	1	0.00245700245700246
WDR25	1	441	0.00486204727957096	1	0.00226757369614512
SNORA71	1	465	0.00487108885574072	1	0.0021505376344086
CYBRD1	1	275	0.004881753171602	1	0.00363636363636364
RP11-607P23.1	1	468	0.0049029572184025	1	0.00213675213675214
RP5-1125A11.1	2	1198	0.00494339078579231	1	0.00166944908180301
RALY	2	1198	0.00494339078579231	1	0.00166944908180301
PDZK1IP1	1	456	0.00496876792303003	1	0.00219298245614035
ATF6	1	413	0.00497533385786331	1	0.00242130750605327
IGF2BP3	2	1019	0.00500105659005978	1	0.00196270853778214
RP11-89K10.1	3	1216	0.00501447442430336	1	0.00246710526315789
RP4-614O4.11	1	643	0.00504622696318691	1	0.0015552099533437
RP13-314C10.5	1	252	0.00507635575692655	1	0.00396825396825397
DMBX1	1	475	0.00508544439154601	1	0.00210526315789474
ZNF785	1	406	0.00509676772690149	1	0.00246305418719212
RP11-146F11.5	1	406	0.00509676772690149	1	0.00246305418719212
TOP2A	1	344	0.0051176150251131	1	0.00290697674418605
