43079	15784	21299	28317	21237	10943	1922	17000	22810	12848	15825	16374	23575	14095	18984	27927	20502	14127	18082	19469	17175	10582	1790	16058	1655	1589	1670	2028	14203	15524	17816	20956	20836	8818	14778	13595	13298	9413	1530	12464	13912	9185	10065	10382	12028	8762	13128	15081	24062	12373	13698	23200	20469	14667	1700	22977	19650	13083	15984	20215	23527	21432	19004	41439
37660	13833	19623	26781	18343	9954	1856	16432	21365	12058	15454	17992	22976	13030	19322	29216	17195	12134	17393	18900	15572	9840	1775	15482	1625	1554	1860	2084	13448	14373	18402	22452	19718	8427	14753	14263	12491	9161	1692	12992	13952	9339	10425	11649	13420	9344	14499	17636	23325	12191	15100	24600	19216	13714	1800	23769	20219	13385	17626	23174	25372	21752	22181	48831
39721	14497	20171	27106	19248	10299	1905	16150	21747	12478	15625	17203	22833	13245	19278	29091	17972	12548	17663	18993	15869	9946	1820	15868	1674	1602	1739	2091	13374	14638	18352	22040	20588	8535	14789	14243	12912	9433	1581	13216	14179	9470	10504	11177	12567	8830	14352	16752	23214	12022	14430	24105	19147	13825	1800	23170	20555	13592	17462	22030	24997	21229	21657	46851
44722	15555	20869	31307	20791	9557	1755	16934	22374	11588	14183	16869	26985	13873	19813	31468	20053	12176	16117	19918	14855	8604	1291	14216	1384	1077	1349	1686	14417	13839	16489	21561	21262	8289	13416	13978	12455	7733	1108	11832	12932	7931	8801	9947	12958	8361	12643	15969	26415	13017	14612	26936	20163	13072	1342	23325	20255	12532	15278	21429	26620	21829	20549	45336
46107	15532	20923	32626	21048	9178	1833	16793	22809	11282	13954	16996	28782	13501	20235	32632	19681	12281	16091	19705	14332	8073	1388	13158	1508	1237	1494	1895	13962	12687	15917	20271	21681	8253	13551	14092	12559	7555	1353	11380	12838	7870	8412	9698	13185	8126	12747	16025	27719	12786	14476	28727	19820	12145	1560	21505	20422	12458	14958	21494	27779	20716	20433	45766
49260	16591	21571	33041	22710	10029	1832	16817	23234	11446	13826	16591	28994	14183	20199	31550	21762	13205	16270	20216	15375	8447	1376	13252	1533	1160	1314	1790	14463	13042	15462	19648	22059	8264	13267	13727	12763	7664	1131	11012	12804	7711	8055	9221	12782	8063	11783	15034	27382	13328	13989	27942	20605	12310	1458	21534	19746	12253	14596	20060	26402	20619	19211	43036
47030	16437	21371	29069	21613	11374	2067	16980	23200	13025	15805	16638	24671	14155	18662	27433	21069	14049	18452	18951	17490	10447	1999	15399	1853	1854	2009	2069	14195	14504	17424	19393	21110	8815	15121	13489	13531	9764	1911	12222	14061	9728	10076	10443	12370	8405	12912	14560	24698	12733	13724	23412	19886	13750	1808	20915	19421	12821	16418	19098	23331	19295	18760	40725
39074	14220	19482	25048	18485	10866	2232	16049	21552	13041	17089	17251	20711	13077	18068	26487	17980	13194	18906	17835	16802	11047	2343	17080	2085	2090	2273	2294	13036	16220	20094	21162	19264	8787	16617	13845	13346	10889	2098	14176	14784	11283	12162	12214	12175	9441	15379	16320	21506	11431	13928	21615	19282	14470	2069	23207	20093	14095	18919	21555	22558	20290	21121	43908
40811	14593	20179	29732	19429	9423	1731	16587	21973	11701	14516	17037	25850	13840	20009	31355	18823	11925	16456	19673	14758	8692	1349	14622	1554	1109	1281	1907	14031	13862	17302	22241	20814	8353	13863	14447	12807	7964	1195	12388	13292	8019	9063	10561	12794	8797	13557	16680	24867	12299	14729	27202	19883	13342	1576	23839	20658	13525	16075	22323	26422	22141	21713	46461
46144	15754	20178	33173	21055	9460	1702	16810	22115	10955	12959	16786	30034	14101	19749	33783	20138	11927	15313	20336	14454	8181	1141	13578	1336	966	1102	1735	14411	13231	15501	20853	20738	8019	12634	14074	11905	7281	919	11025	11938	7241	7638	9239	13146	8204	12069	15769	28229	13327	14690	30084	20300	12432	1377	22583	20075	11968	14357	21428	28739	21156	20510	47945
45776	15062	19747	32519	20915	9327	2000	16049	21494	11143	13163	16294	29405	13780	19512	32836	19791	12177	15722	19777	14303	8982	2363	13610	1536	2054	2133	2263	13757	13606	15948	20318	19978	8179	12651	13514	12450	8449	1735	11324	11963	8100	8822	9648	12893	8839	12908	15713	27559	12873	13974	29723	19799	12500	1888	22646	19329	12661	14415	22148	28074	20608	20184	47091
49616	16728	21121	34317	22476	9800	1650	16857	22616	11172	13096	16563	30912	14129	19852	32767	21652	12441	15558	20144	14685	7992	1150	13307	1314	1002	1154	1563	14528	12713	15424	20011	21426	8186	12604	13463	12220	7279	967	10907	12180	7340	8011	9099	13039	7883	11576	15101	29088	13428	14164	29737	20414	12063	1266	21605	19569	11859	14369	20374	27938	20623	19319	44593
45409	15260	20088	32961	20717	9058	1692	16424	21349	10898	13481	16707	29646	13950	19869	33776	19440	11880	15371	20232	14158	8058	1302	13142	1366	1147	1303	1742	14310	12685	15356	21379	20545	7904	12487	13858	12086	7289	1071	11170	12051	7303	8339	9783	13089	8334	12437	16256	28324	12847	14489	30189	19962	12255	1493	22994	20028	12268	14353	21884	28804	21735	20871	49346
49918	16460	21085	34270	22673	9484	1673	16737	22690	11088	13105	16393	31340	14196	20278	32781	21153	12360	15293	20251	14191	7863	1164	12898	1406	933	1212	1631	14522	12409	15016	20082	22110	8199	12552	13608	12227	6999	999	10904	12244	7102	7581	8981	13259	7642	12076	15126	28552	13548	14346	30466	19967	11770	1346	21490	20129	12006	14010	21098	27791	20326	19873	45118
47610	15641	20216	34236	21009	8976	1662	16601	22151	10788	12749	16444	30637	14022	20040	34545	19801	11784	14995	20052	13688	7543	1182	12849	1356	1019	1189	1692	14468	12517	15128	20926	21069	7731	12414	14140	12053	6968	994	10946	11822	6859	7625	9194	13357	7743	12029	15970	29223	13092	14507	30817	19881	11775	1418	22643	20025	12295	13937	21769	29177	21435	20829	48747
47282	15909	20662	33579	21619	9606	1766	16978	22489	11475	13251	16672	29776	13825	19727	32779	20570	12693	15934	19739	14723	8417	1336	13422	1456	1023	1317	1746	14482	13145	15823	20485	21241	8213	12957	13588	12419	7590	1046	11325	12120	7449	7888	9192	12908	8255	12022	15263	28339	13154	14334	29201	20175	12285	1394	22210	19934	12433	14193	20838	27862	20839	19826	45801
47075	16018	21234	32572	21640	9782	1941	16678	22723	11619	13749	16658	28518	14129	19723	32174	20995	12706	16129	19968	15072	8274	1364	13484	1504	1274	1423	1744	14282	13481	15709	20259	21490	8234	13170	13796	12598	7747	1110	11390	12696	7596	8210	9381	12935	8104	12350	15372	27339	13083	14216	28207	20488	12391	1530	22179	19767	12356	14501	20978	27111	20874	19820	45080
44012	15890	21625	27713	21620	11574	2189	16537	23466	13874	16562	16134	22272	14345	18759	26366	21088	14950	19409	19314	18455	11892	2028	16779	1880	1831	1998	2132	14157	16440	18404	19454	21040	9140	15828	13203	14081	10672	1712	12886	14258	9958	10238	10272	11529	8889	13277	14233	23100	11940	13174	21512	20605	15016	1912	22253	19607	13688	15928	19390	21767	20112	18174	37457
38400	14345	19901	23621	19534	11685	2760	16464	21581	14194	18575	16449	18696	13184	17209	23959	18527	15224	20730	17118	18472	12585	3064	18452	2485	2834	3128	2596	13074	17679	21135	20145	19032	9232	17376	13155	14277	12687	2733	14829	15396	12989	12890	12025	11252	9471	15160	14685	20308	11642	12792	19154	19316	15616	2486	22288	19333	14509	18708	19498	20874	19372	18543	40567
40378	15248	20602	26071	21317	11385	2332	16609	21705	13438	16850	16089	22130	13755	18784	25495	20049	14889	18947	19192	17730	11757	2140	17453	1965	2046	2172	2267	14043	16703	19345	20818	19896	9149	15258	13129	14175	10576	2047	13811	14532	10833	11690	11173	11700	9188	14143	14541	21976	12357	13275	21772	19856	15362	1931	23036	19230	14292	17515	20043	21507	20539	18808	38956
40602	15165	20674	28459	20429	10258	1737	16483	22451	12320	15177	16829	24280	13895	19557	29428	19689	12816	17423	19407	15949	9608	1532	15327	1529	1240	1523	1843	13937	14413	17909	21874	20818	8673	14194	14342	13004	8744	1269	12729	13723	8837	9687	10843	12534	8952	13361	16119	23791	12253	14486	24952	19952	13806	1597	23594	20324	13349	16703	21452	24731	21689	21001	44728
49401	17176	22613	30978	22872	10790	1808	17228	24664	12653	15110	16171	26634	14468	19927	28522	22312	13923	17612	20005	16621	9567	1228	14616	1458	1107	1315	1559	14908	14161	16315	19811	22366	8730	14501	13636	13519	8311	1074	11750	13650	8288	8860	9456	12132	8255	12285	13849	26089	12869	13872	24932	20840	13364	1329	21601	19461	12606	14969	19334	24088	20251	17843	38357
39721	14860	20574	27299	19425	10655	1818	16689	22615	12670	15736	17260	22283	13396	19109	28062	19003	12822	18197	18893	16643	10430	1790	15983	1722	1528	1707	2063	13430	15086	18344	22117	20671	8880	15306	13765	13106	9558	1651	13042	14260	9513	10735	11017	12451	9048	13870	16349	23059	12025	14204	22893	19741	14203	1761	23263	20025	13646	17347	21379	24017	21437	21074	44774
46736	16711	22534	29761	22085	10924	1891	16713	24318	12722	15356	16345	25113	14099	19778	28230	21650	13682	17916	19742	16770	9899	1416	14762	1629	1174	1342	1749	14419	14122	16879	20191	22400	8931	14436	13755	13698	8578	1140	12240	13920	8640	9419	10074	11951	8505	12755	14841	24956	12289	13855	23962	20437	13446	1447	21897	19655	13120	15936	19883	23579	20501	19182	39914
39572	15091	20585	25578	19946	11358	2177	16730	22044	13108	16798	16546	20782	13538	18161	26086	19421	14272	18830	18406	17667	11912	2295	17385	1899	1980	2301	2233	13403	16373	19553	21585	20095	8961	15871	13463	13749	10550	1915	13515	14722	10533	11545	11406	11686	9235	14202	15619	21739	11887	13210	21120	19567	15439	2026	23283	19725	14108	17562	20557	22085	21169	20036	41805
42878	15840	21812	28322	21357	10647	1963	16934	23415	13084	16171	16678	23719	13922	19629	27577	20430	13676	18203	19201	16459	10184	1565	15526	1682	1484	1677	1857	14340	14736	17854	20804	21644	9036	15306	13920	13627	9154	1557	12927	14556	9375	10688	10501	12081	8667	13377	14936	23899	12349	14027	23404	20067	13749	1615	22347	20253	13322	16585	20025	23539	20453	19325	40063
39814	14885	20256	25613	19992	11354	2224	16278	22314	13498	16758	16828	21447	13445	18538	26353	18643	14262	19264	18986	17695	11413	2119	17090	1883	1837	2142	2382	13281	15983	19515	20446	20217	8986	16124	13475	13710	10871	1879	13350	15042	10348	11543	11261	12120	9154	14818	15631	21894	11715	13754	21709	19758	14679	2022	22507	19563	14127	17750	21252	22224	20385	19821	41773
41769	15389	20775	27988	20855	10471	1921	16586	22179	12600	15511	16644	24236	14000	19755	28120	19793	13345	17705	19837	16557	10180	1567	15736	1645	1420	1567	1953	13975	14898	18274	21453	20632	8807	14571	13785	13463	9077	1433	12843	13913	9158	10745	10855	12514	8731	13692	15394	23727	12292	13884	24501	19805	14312	1664	23435	20058	13638	16848	20879	23679	21586	19702	41673
47857	16669	22358	31292	22460	10520	1722	16856	24323	12389	14897	16076	27301	14431	20074	29375	22031	13221	17244	20211	16512	9430	1122	14828	1408	1024	1168	1521	14825	14098	16066	20051	22394	8854	14062	13690	13206	8149	1015	11464	13493	8103	9132	9621	12235	8204	12014	14410	25894	12814	14020	25988	20529	13793	1262	21892	19776	12318	15153	19645	24355	20743	18738	39674
51456	17026	21916	30278	22833	11359	2185	17815	23028	13285	16184	16341	26302	14113	18035	27244	21891	14682	18504	18685	17121	10030	2056	15049	1984	1870	2075	1975	14831	14492	17255	18418	20549	8829	15107	12792	13575	9916	1822	12063	13295	9869	9565	10348	12599	7977	12615	13600	26780	13655	13312	23939	20233	12951	1841	20069	18970	12352	15252	18127	23954	18512	16796	38418
37036	14443	20078	23775	19375	11732	2309	16374	22038	14202	18374	16281	19061	13227	18359	23959	18489	14679	20552	17969	18512	12895	2504	18544	2068	2097	2517	2338	13051	17399	21481	20571	19870	9451	17038	13433	14420	12124	2130	14847	15874	12176	13310	12183	11271	9515	15422	14869	19937	11217	13226	19429	19382	15704	2077	22737	19812	15046	19342	20275	20426	19760	19213	38195
40587	15290	20860	25371	20820	11430	2298	16702	22341	14258	18112	16476	20784	13194	17865	24884	19461	15053	20627	18088	18381	12678	2320	17353	1985	1974	2443	2185	13224	16494	19844	20495	20224	9094	16803	12945	14511	11179	2015	13858	15399	11356	12788	11438	11517	9251	14235	14571	21837	11813	12897	20323	19517	15445	1954	22144	19341	13975	17638	19475	21345	20120	18485	38630
33789	12946	19094	22614	17509	11117	2284	15901	21143	14020	18394	16890	17995	12574	18178	24882	16555	14145	20018	17859	17864	12542	2533	18291	2163	2205	2596	2621	12285	17015	21265	21876	18978	9111	17786	13692	14327	11989	2497	14965	16024	12370	13475	12721	11526	9801	16723	16328	19120	10609	13549	19464	18877	15582	2272	23284	20237	15183	20125	22146	20936	20625	21525	42990
41408	15128	20966	28031	20563	10459	1976	16723	22607	12502	16191	16567	23534	13971	19256	28339	19547	13462	18024	19414	16561	10408	1720	15876	1662	1479	1725	1979	13761	14994	18373	21280	21069	8992	15182	13677	13263	9147	1490	12998	14523	9380	10587	10909	12112	9042	13740	15317	23509	12139	13695	23978	20060	14551	1658	22811	20128	13537	16896	20756	23915	21073	19948	41432
47098	16254	22145	31812	21973	9928	2014	17176	23370	11942	14476	16777	26952	14115	19773	30483	21312	13146	16622	19513	15264	8459	1392	13950	1601	1275	1533	1847	14474	13359	16178	20593	21884	8738	13930	13780	13021	8027	1311	11396	13155	8078	8671	9568	12482	8211	12627	14977	27015	12953	13868	26218	20335	12651	1539	22083	20206	12460	14792	20105	26145	20923	18985	43060
44790	15237	20200	31839	20964	9468	1788	16408	22143	11208	13526	16627	27938	14041	20201	32712	19675	12336	15888	20305	14650	8426	1465	13721	1533	1241	1471	1831	14229	13164	15994	21092	21118	8199	13118	14058	12317	7660	1226	11552	12652	7607	8494	9684	12809	8365	12580	16149	26483	12856	14298	28690	20273	12709	1597	22797	20165	12699	14946	21761	27351	21806	20796	47074
40710	14946	20186	26956	20044	11237	2123	16410	22172	13191	16148	16803	22697	13696	18772	27296	19335	14210	18792	18948	17493	11014	2130	16367	1841	1865	1977	2206	13691	15690	18424	20562	19948	8702	15400	13746	13658	10172	1718	13122	14251	9782	10680	11215	12141	9223	14116	15708	22805	11956	13936	22811	20090	14580	1918	22468	19532	13832	17123	20964	22979	20447	20140	42905
37072	13341	18905	26640	17934	9744	1938	15795	20870	11966	15526	17620	22774	13126	19255	29659	16618	12115	17441	18701	15135	9941	2064	15862	1733	1673	1986	2213	13066	14719	18511	22516	19514	8268	15049	14607	12651	9392	1746	13183	13918	9545	10952	11813	12928	9330	15261	17630	22754	11687	14587	24866	19155	13925	1857	23972	20917	13788	17764	23503	25126	21735	22944	49174
44139	15261	19733	32826	21358	9198	1707	16585	21677	10790	13079	16342	29766	14425	20468	33495	19811	12302	15407	20533	14377	7989	1297	13357	1394	1107	1252	1763	14612	13212	15778	20869	20671	8088	12487	14119	12229	7245	1074	11252	11944	7310	8107	9570	13069	8086	12405	16034	27338	13197	14261	30676	20089	12588	1438	23277	20350	12593	14493	21919	28025	21668	20704	47785
49754	16054	20403	34610	22161	9036	1910	16949	22383	11072	12811	16347	30981	13850	20334	33786	20602	12594	15149	20172	13940	7358	1389	12915	1549	1210	1352	1809	14472	12523	15020	19947	21033	8001	12830	13834	12428	7371	1201	10678	11639	7289	7342	9022	13248	7618	11983	15470	29432	13407	14231	30335	19988	11837	1420	21420	20127	12107	13787	21141	28704	20674	19825	46136
46136	16205	21370	30565	21667	10170	2098	17066	22958	12353	14808	16722	26409	14007	19522	29414	20632	13339	17240	19485	15679	9214	1605	14430	1694	1491	1660	1956	14462	13999	16692	20528	21338	8600	14115	13896	13162	8386	1460	11984	13584	8437	9207	9894	12554	8523	12697	15146	26171	12857	14116	25406	20188	13157	1638	22201	19713	12711	15447	20348	25125	20655	19308	42400
48405	16457	22040	29579	22106	11470	2225	16754	23917	13093	16365	16062	24780	14036	18917	27482	21571	14424	18410	19030	17226	10089	2012	15242	2053	1873	2051	2020	14012	15132	17491	18563	21855	9173	15611	13504	13734	9697	1847	12289	14691	9722	10182	10109	12015	8300	13132	13776	24649	12501	13376	23102	20369	13313	1913	20913	19482	12879	16107	19032	22821	19040	17960	38019
38844	14165	20007	27246	18970	10007	2101	16332	21882	12483	15478	17409	22797	13184	19021	29756	18006	12713	17624	18844	15444	9331	2048	15829	1762	1779	1955	2362	13365	15050	18254	21721	20120	8549	15136	14258	13085	9500	1773	13049	14046	9599	9865	10918	12580	8908	14451	16680	23292	11983	14486	24410	19688	13814	1936	23180	20373	13546	17129	21930	25429	21476	21252	47790
47741	16095	21043	33139	21698	9688	1908	16649	22752	11417	13408	16507	29226	14320	20195	32192	20944	12535	15913	19820	14625	8303	1312	13420	1573	1105	1347	1853	14487	12911	15705	20222	21510	8213	13020	14051	12683	7318	1147	11097	12407	7494	8057	9291	13119	8100	12161	15488	27823	13100	14107	28923	20206	12351	1511	22159	20062	12229	14437	21217	27122	20896	19884	44764
45146	15636	20214	31727	21490	10107	1814	16597	22302	11480	13748	16086	29142	14162	19923	31778	20501	12948	16243	20382	15415	9130	1374	14352	1413	1226	1300	1830	14239	13865	16072	20807	20829	8287	13033	14019	12717	7952	1069	11287	12413	7732	8292	9400	12567	8263	12285	15337	26247	13137	14126	28877	20452	13082	1512	22747	20040	12587	14497	21136	26438	21503	19981	45707
44473	15762	21666	27486	21097	11536	2368	16802	23445	13594	16336	16450	22989	13984	18995	26414	20505	14564	19090	19101	17979	11328	2092	16344	2056	1799	2140	2300	13799	15574	18315	19570	21309	9110	15718	13536	13834	10300	1893	12764	14495	10060	10544	10441	11955	8685	13653	14463	23100	12367	13351	22259	20350	14579	1942	21348	19678	13338	16520	19565	22334	19976	18137	38443
42832	15600	20538	26744	21168	11434	2465	16920	22470	13423	16781	16586	22207	13683	18512	25637	19943	14604	19540	17980	17689	11660	2422	16963	2209	2172	2410	2325	13762	15834	19632	19573	20107	9169	16111	13564	13718	11037	2153	13357	14630	10802	11495	11254	12106	8865	13929	14663	22832	12614	13071	21751	19492	14603	2076	21561	19641	13868	17495	19398	22194	19350	18329	39047
42296	14899	20082	29786	20078	9790	1890	16415	22208	11702	14347	16465	26109	13834	20030	30624	19173	12162	16471	19586	14892	9037	1457	14981	1587	1186	1471	1831	13984	14093	17228	21935	20645	8699	14053	14376	12621	8139	1179	12266	13345	8237	9460	10562	12620	8676	13443	16258	24949	12413	14116	26849	19801	13401	1549	23578	20633	13080	16326	22140	25613	21726	21478	46140
46581	15735	20612	32478	21418	9608	1849	16599	22614	11384	13437	16651	29197	13916	19693	32715	20217	12421	15937	19941	14639	8259	1363	13736	1456	1220	1280	1853	14199	13142	15824	20846	21268	8260	13067	13852	12397	7625	1136	11399	12230	7521	7976	9305	13017	8183	12310	15640	27341	13058	14470	29250	20062	12505	1461	22277	20147	12432	14339	21340	27706	21064	20431	46111
42415	14842	20613	29680	19958	10034	1859	16375	22630	12291	15105	16806	25021	13907	19487	30639	19393	12971	17377	19580	15798	9430	1576	14896	1635	1308	1482	1950	14157	14286	17205	20843	20797	8415	14529	14062	13071	8736	1285	12146	13129	8579	9376	10461	12378	9061	13106	16108	24944	11998	14313	25732	20494	13501	1655	23074	20409	13060	15582	21436	25431	21470	20689	45424
39915	14628	20154	27429	19187	10162	2271	16017	21981	12528	16238	17055	23205	13149	19092	28112	18145	12847	17962	18451	15763	10670	2226	16080	2001	2004	2302	2339	12957	14912	18458	21662	20650	8588	15562	14050	13402	9679	2118	13022	14664	10012	11159	11353	12401	9119	14417	16328	23417	11574	14124	23628	19053	14227	2031	22870	20204	13677	17489	21518	24180	21001	20921	43660
44937	15576	21227	30765	20622	9769	2005	16740	22557	11962	14352	16653	26134	14081	19402	30874	20075	12415	16524	19532	15195	8965	1586	14572	1607	1436	1662	1941	14180	13869	16813	20863	21294	8489	13812	13940	12600	8257	1413	11999	13110	8305	9011	10008	12789	8343	12868	15825	26198	12656	13961	26254	20129	13328	1642	22414	20261	12566	15409	21223	25966	21220	20376	45443
47654	15905	21216	32254	21610	9989	2094	16349	22898	12016	14250	16556	27790	14260	19651	30964	21103	12964	16686	19807	15521	8865	1568	14167	1740	1416	1630	1956	14255	13833	16140	19835	21316	8295	13937	13777	12845	8328	1416	11673	12603	8249	8477	9524	12522	8321	12251	15055	26956	12878	13881	26827	20584	12938	1664	21875	20084	12581	14496	20113	25975	20647	19232	43738
45535	15890	21341	30362	21267	10136	2158	16846	23113	12271	14830	16697	26384	13810	19510	29818	20129	13197	17251	18979	15502	8953	1736	14603	1824	1492	1818	2165	14004	13942	16857	20571	21864	8714	14146	14105	13053	8396	1595	12008	13625	8599	9402	9864	12517	8358	12870	15224	25600	12606	14173	26076	19734	13309	1810	21916	20267	12690	15440	20243	25551	20659	19403	43192
42951	15111	19858	29689	20619	10305	2264	16584	21621	12084	14384	16698	25614	13835	19283	30399	19411	13163	16821	19551	15377	9316	1987	14955	1905	1735	1947	2280	14093	14239	17465	20908	20058	8516	13989	14125	12855	8742	1748	12553	12855	8896	9025	10379	12673	8801	13504	15726	25190	12982	14119	25766	20095	13272	1868	22613	20307	13183	15799	21347	25676	20973	20384	45529
49074	16385	21119	33751	22345	9617	2069	16431	23313	11248	13733	16338	29623	13857	20230	32394	20894	12702	15972	19738	14499	8027	1465	12964	1628	1338	1435	1897	13968	12615	15760	19260	22288	8350	13473	13995	12570	7542	1179	10999	12785	7614	8274	9371	13206	7936	12402	15115	28072	13025	14069	28620	19892	11769	1585	21209	20380	12090	14602	21053	26989	20047	19733	44077
45901	15874	20407	32282	21935	9972	2125	16635	22645	11327	13772	16267	28117	14320	19762	31770	20602	13356	16256	20043	14906	8543	1602	13904	1715	1358	1596	2039	14024	14009	15873	20588	21098	8534	13372	13886	12656	7670	1349	11173	12482	7835	8358	9375	12513	8337	12413	15367	26863	12904	13975	27758	20760	12770	1632	22782	20048	12328	14324	20949	26846	21278	19601	45239
41463	14381	19769	30465	19696	9338	2267	16060	21581	11518	14344	17074	26429	13816	19999	31892	18174	12555	16223	19998	14394	8803	1811	14492	1802	1517	1728	2501	13588	13950	16750	21140	20667	8027	14057	14139	12670	8296	1506	11867	13048	8033	9031	10128	13116	8760	13911	16494	25775	12397	14468	27534	20190	13063	1964	23009	20459	13271	15137	22578	27041	21700	20785	47361
39303	14420	20275	27763	19884	10266	2673	15994	21781	12862	15457	16494	23052	13965	19327	29203	18846	13690	18035	19722	16346	10574	2170	15979	2146	1823	2213	2850	13544	15293	17784	21016	20530	8699	14856	13980	13657	9506	1887	12692	13721	9156	10205	10590	12164	9157	14229	15928	23081	12008	13428	24082	20406	14723	2302	22972	20418	13901	15797	21544	23839	21988	20320	43484
39361	14310	20152	25357	19864	11312	3206	15984	22315	14018	16905	16632	20375	13058	17916	25585	17805	15098	20094	17917	17230	12684	3303	17527	2691	2901	3278	3348	12302	16799	19724	20110	20295	9453	16575	13340	14317	11484	2889	13744	14875	11312	11511	10931	11874	9493	15243	15132	21719	11505	13049	20320	19503	15264	2820	21680	19781	14203	16936	20831	22042	19917	18868	39933
34822	13271	18377	21810	18220	11423	3264	15567	21008	14459	18368	16875	17286	12368	16976	23691	16102	14969	21255	16873	17822	13392	4123	18545	2975	3579	4096	3547	11462	17745	21657	20499	18473	9564	18350	13510	14326	13384	3670	15209	16078	13355	14225	12390	11570	9897	17105	15520	18883	10670	12728	18128	18831	15683	3140	22043	19836	15196	19358	21280	20091	19687	19932	41462
36485	15005	20641	21829	20662	12861	3402	15802	22031	15811	19754	15744	16630	13158	17631	20371	19533	16879	23057	17298	20493	15347	4100	19414	2904	3392	3824	3372	12114	18538	22063	19031	19885	10339	18315	12696	16014	14076	3224	15187	17222	13776	14854	11909	10091	10134	16205	13230	18057	10504	11327	15967	19598	17070	2766	21342	19078	15522	19329	18635	17020	18946	16665	31841
38427	14433	19381	24702	19883	11315	3226	16038	21487	13888	17438	16393	19779	13495	17919	25010	17796	15156	20019	18264	17390	11937	3382	17433	2725	3041	3537	3196	12444	16860	20383	19973	19618	9376	16906	13344	14197	11889	3084	14276	15242	12116	12418	11746	11490	9494	15447	15055	21102	11497	12900	19894	19765	15001	2807	21913	19790	14401	18129	20151	21680	19637	18722	40563
36121	14923	19309	23976	21468	12026	3900	15893	21208	13913	17654	15628	19095	13263	18448	24421	18158	16973	20069	18920	18449	13091	3575	17266	3374	3415	3630	3461	12257	16725	20498	19750	19907	10089	17008	13149	14756	11631	3512	14220	15985	11824	12073	11324	11126	9394	15739	14764	20143	11302	12017	19181	19447	15633	2893	21851	19587	14967	17849	20610	20165	20442	18328	38227
42150	15182	20653	27715	21286	10539	2770	15945	22846	13496	16209	16014	22940	13734	18951	26775	19830	14559	18801	19041	16822	10789	2585	15895	2313	2259	2628	2855	12992	15677	18683	19787	21009	9082	15955	13693	14210	10308	2368	13262	14541	10340	10611	10740	11592	9117	14582	14841	22711	11717	13156	21951	19913	14455	2332	22038	20038	14053	16784	20523	22011	20210	19182	39954
38679	13855	19184	26333	20128	10386	3106	15871	21973	13309	16533	16385	21643	13352	18235	26900	18045	14981	19007	18249	16530	10907	3088	16467	2657	2740	3113	3148	12451	16672	19498	19913	19661	9152	16647	13711	13660	10767	2728	13558	14538	10548	11841	11593	11962	9784	15480	15255	21666	11503	13363	21837	19964	14932	2736	22637	20003	14116	17033	21355	22313	20461	19294	42564
20166	11252	15094	12050	20055	15525	6684	12190	18010	18963	24206	12575	8197	10748	14703	11744	13376	23348	29412	15224	24925	27970	9128	24767	4515	7499	9300	6057	7674	22677	29007	15408	15544	12960	21892	9580	19511	22439	7389	18661	20507	22154	27791	14850	6763	12478	22849	10822	9476	6894	7355	8539	16869	20856	4170	19148	16944	19384	24005	19430	9630	15140	13204	20317
30009	13307	17861	20422	20775	12402	3990	14114	21504	15579	19572	14085	15607	12478	18512	20754	16735	18135	23695	18100	20159	16913	4537	20082	2990	3519	4502	4074	10023	18739	23758	19320	18760	10903	18876	12814	16761	14442	3620	15840	17979	14364	17047	12626	9021	10858	18690	13614	16095	8937	10308	16014	18970	17934	2938	21804	18880	17201	20895	21398	16703	19571	17414	32471
31691	13419	18422	21190	20964	11943	3546	14673	20947	14911	18937	14239	16650	13074	18950	21698	17238	17877	22063	19111	19610	15956	3765	19706	2682	3185	3835	3462	11003	18698	22961	19984	18831	10337	17941	12877	16536	13484	3211	15227	16955	13607	15924	12386	9252	10741	18358	13692	16962	9492	10608	17194	19179	17654	2642	23040	19402	16755	20176	21956	17351	20003	18020	33817
39486	15295	20822	26188	22667	11030	2764	15662	23248	13609	16776	15470	21718	13591	19961	25725	19869	16026	20033	20020	17599	11816	2264	16380	2117	1812	2246	2706	12261	15930	19369	19862	21053	9847	16193	13623	15336	10122	1826	13122	15245	10300	11775	10872	10793	9481	15351	14642	21383	10955	12055	21165	20346	15091	2027	22258	20106	14685	17395	21219	20786	20719	18724	37183
32977	13794	19524	22961	19801	11609	2694	15320	21971	14393	17944	15634	18520	13256	19291	23875	17564	15468	21114	19233	18576	13823	2655	18790	2166	2138	2567	2906	11529	17560	21748	21357	19809	9904	17222	13613	15094	11936	2156	14726	16395	11476	13506	11924	10511	10244	16766	15019	18906	10258	12082	19134	19908	16476	2272	23359	20016	15905	19284	22076	19820	20955	19476	37014
32771	14075	19876	21239	21054	12644	3235	15116	21963	15791	19498	15036	16142	12739	18758	20954	18168	17893	23041	18535	20432	16291	3291	19708	2457	2890	3294	3281	11141	18449	22959	19659	19778	10499	18241	12808	16733	13481	2849	15577	17207	13404	15280	12302	9707	10461	17240	13773	17244	9582	11130	16011	19418	17306	2547	21806	19699	16555	20121	20563	16977	19428	17981	31912
