gene	len	ct	mu	sigma	region	BRCA	GACA	LICA	LUAD	MB	PA	PRAD
B3GALT2	1269	0	147.426732369916	0.0236069799037587	reg194	1	0.774381567903499	0.301679488127634	1	1	1	0.0157403116476558
KCNT2	3453	0	188.807731688942	0.0236069799037587	reg197	0.678776539559264	0.279359221570046	0.63878868276114	0.587558620737108	1	1	1
CFH	3710	0	188.807731688942	0.0236069799037587	reg197	0.347471763105491	0.660058851786088	0.664986350032952	0.876257009779793	1	1	0.500799849362296
CFHR3	1079	0	188.807731688942	0.0236069799037587	reg197	0.300106257704961	1	0.273519069826589	1	1	1	0.18391374418052
CFHR1	993	0	188.807731688942	0.0236069799037587	reg197	0.27996287247998	0.777635408644327	1	1	1	1	1
CFHR2	871	0	188.807731688942	0.0236069799037587	reg197	1	1	1	1	1	1	1
CFHR4	1780	0	188.807731688942	0.0236069799037587	reg197	1	0.93154151008472	1	0.638740489917999	0.103872040203556	1	0.284484193360583
CFHR5	1782	1	188.807731688942	0.0236069799037587	reg197	1	0.750582411625857	1	1	1	1	1
F13B	1986	0	114.776087168919	0.0236069799037587	reg198	0.382376481583142	0.89993648914724	1	0.492164228238948	0.070110150687365	1	1
ASPM	10434	0	114.776087168919	0.0236069799037587	reg198	0.464056445735093	0.999991027064275	0.484225088325529	0.296091404420789	1	1	1
ZBTB41	2730	0	114.776087168919	0.0236069799037587	reg198	0.144152046258502	0.824335789886062	1	0.242646755977718	1	1	1
CRB1	4366	0	114.776087168919	0.0236069799037587	reg198	0.093599546276438	0.744096119634579	0.66352200173401	0.194757636373374	1	1	1
DENND1B	2421	0	114.776087168919	0.0236069799037587	reg198	1	0.536206389444091	1	1	1	1	1
C1orf53	438	0	114.776087168919	0.0236069799037587	reg198	1	1	1	1	1	1	1
LHX9	1591	1	114.776087168919	0.0236069799037587	reg198	1	0.842396453819863	1	0.419504103036001	1	1	1
NEK7	1071	0	167.293307915819	0.0236069799037587	reg199	1	0.779854029996333	1	1	1	1	1
ATP6V1G3	403	0	167.293307915819	0.0236069799037587	reg199	1	1	1	1	1	1	1
PTPRC	4096	0	167.293307915819	0.0236069799037587	reg199	0.109332139559951	0.825858468556781	0.788963623823574	0.433761501022764	1	1	0.493256426201291
NR5A2	1959	1	156.704521244109	0.0236069799037587	reg201	1	0.643824915318156	0.304775969410954	1	0.07866711366387	1	1
ZNF281	2688	1	156.704521244109	0.0236069799037587	reg201	0.493460449410168	1	0.0906247481474057	1	1	1	0.342388709945961
KIF14	4947	0	156.704521244109	0.0236069799037587	reg201	0.712556580186473	0.995659510195812	1	0.455374838729658	1	1	0.536157021204401
DDX59	2156	0	156.704521244109	0.0236069799037587	reg201	0.420771651103151	0.0389021223020663	1	1	1	1	1
CAMSAP2	4488	1	156.704521244109	0.0236069799037587	reg201	0.315571109339933	0.874257380387077	1	1	0.171012908930419	1	1
GPR25	1086	0	156.704521244109	0.0236069799037587	reg201	1	0.703538250283428	1	0.28750832341456	1	1	1
C1orf106	1992	0	156.704521244109	0.0236069799037587	reg201	1	0.891462445113663	1	1	1	1	1
KIF21B	4972	0	156.704521244109	0.0236069799037587	reg201	0.136175326956036	0.973202350752659	1	0.457885129375546	1	1	0.537938012200316
CACNA1S	5622	0	124.646446604293	0.0236069799037587	reg202	0.0527976302962257	0.617760875130462	0.621711421078411	0.69228782935213	1	1	0.500940100303043
ASCL5	837	1	124.646446604293	0.0236069799037587	reg202	1	0.549560155752201	1	1	1	1	0.0989556600189
TMEM9	648	0	124.646446604293	0.0236069799037587	reg202	1	1	1	1	1	1	1
IGFN1	11145	1	124.646446604293	0.0236069799037587	reg202	0.00258658184009992	0.494919758527788	0.306839021237467	9.21203399739184e-05	1	1	0.0553974539023282
PKP1	2244	0	124.646446604293	0.0236069799037587	reg202	1	0.362260349894595	0.322520986095382	0.37824816331022	1	1	1
TNNT2	950	0	124.646446604293	0.0236069799037587	reg202	1	0.23067056794235	1	1	1	1	1
LAD1	1712	0	124.646446604293	0.0236069799037587	reg202	0.0672131159127057	1	1	1	0.0511173069360835	1	0.191729917512829
TNNI1	564	0	124.646446604293	0.0236069799037587	reg202	1	1	1	1	1	1	1
PHLDA3	384	0	124.646446604293	0.0236069799037587	reg202	1	1	1	1	1	1	1
CSRP1	651	0	124.646446604293	0.0236069799037587	reg202	1	0.0257625155625312	1	1	1	1	1
AC096677.1	726	0	124.646446604293	0.0236069799037587	reg202	1	0.499463335871802	0.00740569828513331	1	1	1	0.0864313892322731
NAV1	5726	0	124.646446604293	0.0236069799037587	reg202	0.750413874291479	0.788929671221375	0.262739664961209	1	1	1	0.507262895117826
IPO9	3304	0	124.646446604293	0.0236069799037587	reg202	1	0.608202680969524	1	1	1	1	0.336245418813811
SHISA4	594	0	124.646446604293	0.0236069799037587	reg202	1	0.432516812756797	1	1	1	1	1
LMOD1	1803	0	124.646446604293	0.0236069799037587	reg202	1	0.8193745181289	0.0403000297561089	1	1	1	1
TIMM17A	516	0	124.646446604293	0.0236069799037587	reg202	1	1	1	1	1	1	1
RNPEP	2007	1	124.646446604293	0.0236069799037587	reg202	0.387127631680716	0.569492987058773	1	1	1	1	1
ELF3	1116	0	124.646446604293	0.0236069799037587	reg202	1	0.023979520750921	0.0167191564431664	0.211123487210203	1	1	1
GPR37L1	1446	0	157.418291534123	0.0236069799037587	reg203	1	0.807004088858956	1	1	1	1	1
ARL8A	561	0	157.418291534123	0.0236069799037587	reg203	1	1	1	1	1	1	1
PTPN7	1681	0	157.418291534123	0.0236069799037587	reg203	1	1	1	1	1	1	1
LGR6	3043	0	157.418291534123	0.0236069799037587	reg203	0.507779235640569	0.458853282964174	1	1	1	1	0.0847714406032802
UBE2T	594	0	157.418291534123	0.0236069799037587	reg203	1	0.492652611419478	1	1	1	1	1
PPP1R12B	3191	0	157.418291534123	0.0236069799037587	reg203	0.172778697866747	0.166494024212953	1	1	1	1	1
SYT2	1260	0	157.418291534123	0.0236069799037587	reg203	1	0.761827043476662	1	1	1	1	1
KDM5B	4743	1	157.418291534123	0.0236069799037587	reg203	0.304451653944195	1	0.646420334696438	1	1	1	1
RABIF	372	0	157.418291534123	0.0236069799037587	reg203	1	1	1	1	1	1	1
KLHL12	1821	0	157.418291534123	0.0236069799037587	reg203	0.346252072192916	0.873561441019033	1	1	1	1	1
ADIPOR1	1128	0	157.418291534123	0.0236069799037587	reg203	0.231707059181639	1	1	1	0.0326919100231507	1	1
CYB5R1	1058	1	157.418291534123	0.0236069799037587	reg203	1	1	1	1	1	1	1
TMEM183A	1131	1	157.418291534123	0.0236069799037587	reg203	1	1	1	1	1	1	1
PPFIA4	3709	1	121.005833921352	0.0236069799037587	reg204	0.246294700893229	0.49326830309404	0.552586214801023	0.671722607089575	1	1	1
MYOG	675	0	121.005833921352	0.0236069799037587	reg204	1	1	1	1	1	1	1
ADORA1	1018	0	121.005833921352	0.0236069799037587	reg204	1	0.264896477033956	1	1	1	1	1
MYBPH	1434	0	121.005833921352	0.0236069799037587	reg204	1	0.170052049672593	1	1	1	1	1
CHI3L1	1152	1	121.005833921352	0.0236069799037587	reg204	1	0.676401743356881	0.221697089485511	1	1	1	1
CHIT1	1431	0	121.005833921352	0.0236069799037587	reg204	0.306440764195798	0.410167323762729	1	1	1	1	1
BTG2	477	0	121.005833921352	0.0236069799037587	reg204	1	1	1	1	1	1	1
FMOD	1131	0	121.005833921352	0.0236069799037587	reg204	1	1	1	1	1	1	1
PRELP	1149	0	121.005833921352	0.0236069799037587	reg204	1	1	1	0.0496233688917215	1	1	1
OPTC	999	0	121.005833921352	0.0236069799037587	reg204	1	0.624323182198354	0.195387930938117	0.26179838264706	1	1	1
ATP2B4	3888	1	121.005833921352	0.0236069799037587	reg204	0.263057149950669	0.529163558345796	0.569535208921262	0.688627392049735	0.103414973447687	1	1
LAX1	1238	0	121.005833921352	0.0236069799037587	reg204	0.271434285057094	0.702412997122027	1	0.313237546870917	1	1	1
ZBED6	2940	0	121.005833921352	0.0236069799037587	reg204	0.175140681313055	0.942634431544594	1	0.587637336528604	1	1	1
ZC3H11A	2433	3	121.005833921352	0.0236069799037587	reg204	0.462600674976322	0.687248102911045	0.410487139268269	1	1	1	1
SNRPE	279	0	121.005833921352	0.0236069799037587	reg204	1	1	1	1	1	1	1
SOX13	1869	1	96.9473593257038	0.0236069799037587	reg205	1	0.554435327748351	1	1	1	1	0.165404572897321
ETNK2	1544	0	96.9473593257038	0.0236069799037587	reg205	0.285661159926109	0.783727276286631	1	1	1	1	1
REN	1221	0	96.9473593257038	0.0236069799037587	reg205	1	1	0.233982186353014	1	1	1	0.111488458411014
KISS1	417	0	96.9473593257038	0.0236069799037587	reg205	0.0869929851977182	1	1	1	1	1	1
GOLT1A	399	0	96.9473593257038	0.0236069799037587	reg205	1	1	1	0.133232263984194	1	1	1
PLEKHA6	3207	0	96.9473593257038	0.0236069799037587	reg205	1	1	0.15666593381107	0.677938099598119	1	1	1
PPP1R15B	2142	0	96.9473593257038	0.0236069799037587	reg205	1	0.36030691221621	0.373146872079533	1	1	1	1
PIK3C2B	5172	2	96.9473593257038	0.0236069799037587	reg205	1	0.961997945063783	1	0.547529858220789	1	1	1
MDM4	1645	0	96.9473593257038	0.0236069799037587	reg205	0.30116973733259	1	1	1	1	1	1
LRRN2	2142	0	96.9473593257038	0.0236069799037587	reg205	1	0.879844385624077	1	0.532716576909671	1	1	0.0191222672171985
NFASC	4211	0	96.9473593257038	0.0236069799037587	reg205	1	0.410116912507618	0.235277791672168	0.442600882368672	1	1	1
CNTN2	3123	0	96.9473593257038	0.0236069799037587	reg205	0.492760043342144	0.378680293468122	1	1	0.0969332278818364	1	1
TMEM81	768	0	96.9473593257038	0.0236069799037587	reg205	1	1	1	1	1	1	1
RBBP5	1617	0	96.9473593257038	0.0236069799037587	reg205	1	0.798732646258172	1	1	1	1	1
DSTYK	2790	0	96.9473593257038	0.0236069799037587	reg205	0.125531574769973	1	1	1	1	1	1
TMCC2	2289	0	96.9473593257038	0.0236069799037587	reg205	0.392341684549211	1	0.392861740314719	1	1	1	1
NUAK2	1887	0	96.9473593257038	0.0236069799037587	reg205	1	0.845675098805182	0.337397743442991	1	1	1	1
KLHDC8A	1090	0	96.9473593257038	0.0236069799037587	reg205	1	1	1	1	1	1	0.100162452198112
LEMD1	546	0	96.9473593257038	0.0236069799037587	reg205	1	0.419434065884371	1	1	1	1	1
CDK18	1515	0	96.9473593257038	0.0236069799037587	reg205	1	0.777457563056882	0.281510086607612	1	1	1	1
MFSD4	1545	0	96.9473593257038	0.0236069799037587	reg205	1	0.455032804217427	0.286188908082456	1	1	1	1
ELK4	1434	0	96.9473593257038	0.0236069799037587	reg205	1	1	1	1	1	1	1
SLC45A3	1662	0	96.9473593257038	0.0236069799037587	reg205	0.30374631814716	1	0.304143590029319	0.446649682054165	1	1	0.148555403509741
NUCKS1	732	0	96.9473593257038	0.0236069799037587	reg205	1	0.517326841773826	1	0.230388943451937	1	1	1
RAB7L1	612	0	96.9473593257038	0.0236069799037587	reg205	1	1	1	1	1	1	1
SLC41A1	1542	0	96.9473593257038	0.0236069799037587	reg205	1	0.783300659052296	1	1	1	1	1
PM20D1	1509	0	96.9473593257038	0.0236069799037587	reg205	1	0.776137666563345	1	1	1	1	1
SLC26A9	2668	0	96.9473593257038	0.0236069799037587	reg205	0.440260647364654	0.495475131737145	1	0.611374844597498	1	1	0.227303604849454
FAM72A	667	0	130.065251769278	0.0236069799037587	reg208	1	1	0.118053023154673	1	1	1	1
AVPR1B	1275	0	130.065251769278	0.0236069799037587	reg208	1	0.281834990311643	1	0.230197207160338	1	1	1
C1orf186	519	0	130.065251769278	0.0236069799037587	reg208	0.00808753353200567	0.0691165040899717	1	1	1	1	1
CTSE	1249	0	130.065251769278	0.0236069799037587	reg208	1	1	1	1	1	1	1
SRGAP2	3002	2	130.065251769278	0.0236069799037587	reg208	1	0.702822715671639	1	1	1	1	0.00780701706896513
IKBKE	2151	0	130.065251769278	0.0236069799037587	reg208	1	0.827097693268852	1	1	0.0832096653984727	1	1
C1orf147	813	0	130.065251769278	0.0236069799037587	reg208	1	1	1	1	1	1	1
RASSF5	1377	0	130.065251769278	0.0236069799037587	reg208	1	0.675838452346218	1	0.246077791788869	1	1	1
EIF2D	1755	0	130.065251769278	0.0236069799037587	reg208	1	0.761617969514889	1	0.302049756355693	1	1	1
DYRK3	1784	0	130.065251769278	0.0236069799037587	reg208	1	0.767165830334391	0.285072977511908	1	1	1	1
MAPKAPK2	1257	0	130.065251769278	0.0236069799037587	reg208	0.27328623599033	1	1	1	0.0495154080705172	1	0.0122166439085456
IL10	537	0	130.065251769278	0.0236069799037587	reg208	1	0.0732849454068196	1	1	1	1	1
IL19	648	0	130.065251769278	0.0236069799037587	reg208	1	1	1	1	1	1	1
IL20	531	0	130.065251769278	0.0236069799037587	reg208	1	0.353176340076404	1	1	1	1	1
IL24	624	0	130.065251769278	0.0236069799037587	reg208	1	1	1	1	1	1	1
FAIM3	1266	0	130.065251769278	0.0236069799037587	reg208	0.27494155013472	0.64516498936171	1	1	1	1	1
PIGR	2295	1	130.065251769278	0.0236069799037587	reg208	0.117263835164972	0.0135613717996504	1	1	1	1	1
FCAMR	1734	0	130.065251769278	0.0236069799037587	reg208	0.355952434094482	0.416015716044182	1	1	1	1	1
C1orf116	1806	0	130.065251769278	0.0236069799037587	reg208	1	1	1	1	1	1	1
YOD1	1098	0	130.065251769278	0.0236069799037587	reg208	1	0.593077421984733	0.18673408931006	1	1	1	1
PFKFB2	1584	1	130.065251769278	0.0236069799037587	reg208	1	0.373319074527287	1	1	1	1	1
C4BPB	1037	0	130.065251769278	0.0236069799037587	reg208	1	1	1	1	1	1	1
C4BPA	1794	0	130.065251769278	0.0236069799037587	reg208	1	1	1	1	1	1	0.207606175000765
CD55	1716	0	130.065251769278	0.0236069799037587	reg208	1	0.75394623564702	1	1	0.0669690903551958	1	0.199569877338058
CR2	3279	1	130.065251769278	0.0236069799037587	reg208	0.563824905256219	0.285629682272982	1	1	1	1	0.345806004850583
CR1	7476	3	130.065251769278	0.0236069799037587	reg208	1	0.93984029938377	1	1	1	1	0.254175541659059
CR1L	1710	0	130.065251769278	0.0236069799037587	reg208	0.352030498661978	0.409282579134871	1	1	1	1	0.198948255472904
CD46	1256	1	130.065251769278	0.0236069799037587	reg208	1	0.642261793294782	0.210533674818261	1	1	1	1
CD34	1296	0	116.998163918403	0.0236069799037587	reg209	1	0.731362165756669	1	1	1	1	1
PLXNA2	5685	0	116.998163918403	0.0236069799037587	reg209	0.462782094947359	1	0.728447390877309	1	1	1	0.483131442426987
CAMK1G	1431	0	135.729062493039	0.0236069799037587	reg210	1	1	1	0.446033887489447	0.059789837209818	1	1
LAMB3	3519	0	135.729062493039	0.0236069799037587	reg210	0.590563034367822	0.910249795173292	1	0.761868672465259	1	1	0.378088762205638
G0S2	312	0	135.729062493039	0.0236069799037587	reg210	1	1	1	1	1	1	1
HSD11B1	879	0	135.729062493039	0.0236069799037587	reg210	1	1	1	1	1	1	1
TRAF3IP3	1708	0	135.729062493039	0.0236069799037587	reg210	0.352624500399675	1	0.401211876831588	0.50531731186756	1	1	1
C1orf74	810	0	135.729062493039	0.0236069799037587	reg210	1	1	1	1	1	1	1
IRF6	1404	0	135.729062493039	0.0236069799037587	reg210	0.300668970588962	0.801223212377488	1	1	0.0586960325333129	1	1
DIEXF	2411	1	141.385458664234	0.0236069799037587	reg211	0.123884352722916	0.950206232902449	1	1	1	1	1
SYT14	1883	0	141.385458664234	0.0236069799037587	reg211	1	0.904573125568485	1	0.515130890791105	1	1	1
SERTAD4	1071	0	141.385458664234	0.0236069799037587	reg211	1	0.73867811775472	1	1	1	1	1
HHAT	1743	2	141.385458664234	0.0236069799037587	reg211	1	0.641882286635103	1	0.488583126830322	1	1	0.217859427956954
KCNH1	2970	0	154.485352194591	0.0236069799037587	reg212	1	0.433568686053185	0.495881344811442	0.326778654404501	1	1	1
RCOR3	1695	0	154.485352194591	0.0236069799037587	reg212	1	0.570471820531169	1	1	1	1	1
TRAF5	1674	0	154.485352194591	0.0236069799037587	reg212	0.062506667770177	0.563793274365819	1	1	1	1	1
RD3	588	0	154.485352194591	0.0236069799037587	reg212	1	1	1	1	1	1	1
SLC30A1	1524	1	154.485352194591	0.0236069799037587	reg212	0.0530523817678768	0.820193469978497	0.0497330833986927	1	1	1	1
NEK2	1382	1	154.485352194591	0.0236069799037587	reg212	1	0.789242155905238	1	1	1	1	1
LPGAT1	1113	0	154.485352194591	0.0236069799037587	reg212	1	0.715089217418885	1	1	1	1	1
INTS7	2889	2	122.460265447461	0.0236069799037587	reg213	1	1	1	1	1	1	1
DTL	2193	0	122.460265447461	0.0236069799037587	reg213	0.00996065153496379	1	1	1	1	1	1
PPP2R5A	1471	0	122.460265447461	0.0236069799037587	reg213	1	0.771779287769448	1	1	1	1	1
TMEM206	1236	0	122.460265447461	0.0236069799037587	reg213	0.215186548718347	1	1	1	1	1	1
NENF	519	0	122.460265447461	0.0236069799037587	reg213	1	1	1	1	1	1	1
ATF3	606	0	122.460265447461	0.0236069799037587	reg213	1	0.457135473565372	1	0.150116689625889	1	1	1
FAM71A	1785	1	122.460265447461	0.0236069799037587	reg213	0.295079783111734	1	1	0.379329503315171	1	1	1
BATF3	384	0	122.460265447461	0.0236069799037587	reg213	1	1	1	1	1	1	1
NSL1	969	0	122.460265447461	0.0236069799037587	reg213	1	0.622928134462814	1	1	1	1	1
TATDN3	943	0	122.460265447461	0.0236069799037587	reg213	1	1	1	1	1	1	1
C1orf227	297	0	131.768901547281	0.0236069799037587	reg214	1	1	1	1	1	1	1
FLVCR1	1668	0	131.768901547281	0.0236069799037587	reg214	1	1	0.31402387735685	1	1	1	1
VASH2	1086	0	131.768901547281	0.0236069799037587	reg214	1	0.362655636988476	1	1	1	1	1
ANGEL2	1642	0	131.768901547281	0.0236069799037587	reg214	1	1	1	1	0.0487326505419059	1	1
RPS6KC1	3254	0	131.768901547281	0.0236069799037587	reg214	0.566950913793048	1	1	0.745627942434928	1	1	1
PROX1	2216	0	128.415212416928	0.0236069799037587	reg215	1	0.933637487995216	0.425626560300974	0.219013244362688	0.0812483321240982	1	1
SMYD2	1302	0	128.415212416928	0.0236069799037587	reg215	1	1	0.278359661524061	1	1	1	1
PTPN14	3564	0	128.415212416928	0.0236069799037587	reg215	1	0.931004294309252	1	0.40802313392144	1	1	1
CENPF	9345	1	128.415212416928	0.0236069799037587	reg215	0.882566245740047	0.998915189287736	1	0.0184980325985829	1	1	0.693750869980391
KCNK2	1316	1	167.701885080458	0.0236069799037587	reg216	1	1	0.443676735026629	0.176835781506989	1	1	1
KCTD3	2594	0	167.701885080458	0.0236069799037587	reg216	1	1	0.322453038054089	0.768137097083192	1	1	1
USH2A	15701	3	157.37838209183	0.0236069799037587	reg217	0.0722049323129969	0.927592377746763	0.55565746924394	0.0141662887088184	0.186251740845632	1	0.445266595190578
ESRRG	1469	0	157.37838209183	0.0236069799037587	reg217	1	0.14793394932799	0.430866142038706	1	1	1	1
GPATCH2	1620	0	131.707616889854	0.0236069799037587	reg218	0.321153041717172	0.889748519114285	1	1	1	1	1
SPATA17	1086	0	131.707616889854	0.0236069799037587	reg218	1	0.438473798851877	1	1	1	1	1
RRP15	849	0	153.313630970513	0.0236069799037587	reg219	1	0.705489494910943	1	1	1	1	1
TGFB2	1329	0	153.313630970513	0.0236069799037587	reg219	0.285678541051579	0.570799300561258	1	1	1	1	1
C1orf143	312	0	153.313630970513	0.0236069799037587	reg219	1	0.362823658848034	1	1	1	1	1
LYPLAL1	714	0	146.749529535878	0.0236069799037587	reg220	1	0.616999346328327	1	1	1	1	1
SLC30A10	1490	0	131.679055094652	0.0236069799037587	reg221	1	0.789068623719236	1	1	1	1	0.177781260792459
EPRS	4560	1	131.679055094652	0.0236069799037587	reg221	1	0.990899257915414	0.669862854335812	0.492361397612852	1	1	1
BPNT1	980	0	131.679055094652	0.0236069799037587	reg221	0.18838647363665	0.641512677928279	0.212922479099843	1	1	1	0.120893573555816
IARS2	3039	0	131.679055094652	0.0236069799037587	reg221	1	0.824298487014205	0.522996795557032	1	1	1	0.328535599917579
RAB3GAP2	4272	0	131.679055094652	0.0236069799037587	reg221	1	0.820162539882381	0.646081642499683	0.783504874368792	0.153351299470295	1	1
MARK1	2388	0	131.679055094652	0.0236069799037587	reg221	1	0.711634246069019	1	1	1	1	1
C1orf115	429	0	131.679055094652	0.0236069799037587	reg221	1	1	1	0.145065198664539	1	1	1
MARC2	1036	0	131.679055094652	0.0236069799037587	reg221	1	1	1	1	1	1	1
MARC1	1099	0	131.679055094652	0.0236069799037587	reg221	1	1	1	1	1	1	1
HLX	1597	0	168.235716612105	0.0236069799037587	reg222	1	0.899170674148115	0.345592106047091	1	1	1	1
DUSP10	1449	1	168.235716612105	0.0236069799037587	reg222	1	0.163234926252456	1	0.533902325240301	1	1	1
HHIPL2	2175	0	167.208304446179	0.0236069799037587	reg223	1	0.424999997499673	1	1	1	1	1
TAF1A	1395	0	167.208304446179	0.0236069799037587	reg223	1	0.781067679928324	0.251158750176497	1	1	1	0.207541964171829
MIA3	5921	2	167.208304446179	0.0236069799037587	reg223	0.75009977318423	0.987088473632503	0.0375891126856831	1	0.195958250602882	1	1
AIDA	959	0	167.208304446179	0.0236069799037587	reg223	1	1	1	1	1	1	1
BROX	1236	0	167.208304446179	0.0236069799037587	reg223	1	1	0.226100573555508	1	1	1	1
FAM177B	477	0	167.208304446179	0.0236069799037587	reg223	1	1	1	1	1	1	1
DISP1	4621	0	167.208304446179	0.0236069799037587	reg223	0.29811595851306	0.958876192281595	0.61489645303867	0.810779069735575	1	1	1
TLR5	2577	0	167.208304446179	0.0236069799037587	reg223	0.45495256777084	0.938635838953646	1	1	1	1	1
SUSD4	1842	0	167.208304446179	0.0236069799037587	reg223	0.352296013790346	0.864883400338666	1	1	1	1	0.264263606465417
C1orf65	1872	1	167.208304446179	0.0236069799037587	reg223	0.356847277472555	1	0.321516213501724	1	0.066708636386461	1	1
CAPN8	2377	0	167.208304446179	0.0236069799037587	reg223	0.428773147319382	1	1	1	0.0839175567344829	1	1
CAPN2	2106	0	167.208304446179	0.0236069799037587	reg223	0.391252152448998	0.66807890017709	0.353546629553895	1	1	1	1
TP53BP2	3405	0	140.431260918582	0.0236069799037587	reg226	0.57301164713548	0.973870516440851	1	1	1	1	0.378419451466641
FBXO28	1107	0	140.431260918582	0.0236069799037587	reg226	0.242548258699322	1	1	1	1	1	1
DEGS1	991	0	140.431260918582	0.0236069799037587	reg226	1	0.657820720215756	1	0.219333863312671	1	1	1
NVL	2853	0	140.431260918582	0.0236069799037587	reg226	1	0.596066657632504	1	1	1	1	0.328853305615762
CNIH4	442	0	140.431260918582	0.0236069799037587	reg226	1	0.380918777882625	1	1	1	1	1
WDR26	2051	0	140.431260918582	0.0236069799037587	reg226	1	1	0.346594239190203	1	1	1	1
CNIH3	483	0	140.431260918582	0.0236069799037587	reg226	1	1	0.0955364243649865	0.113877566479469	1	1	1
DNAH14	14755	2	140.431260918582	0.0236069799037587	reg226	0.708860032682883	0.792557564904051	1	0.699978177764599	0.410659063221637	1	0.867739241470242
LBR	1898	2	140.431260918582	0.0236069799037587	reg226	1	1	1	1	1	1	1
ENAH	2517	0	140.431260918582	0.0236069799037587	reg226	0.13338570292454	0.75429788161418	1	0.464998348858835	1	1	1
SRP9	429	0	140.431260918582	0.0236069799037587	reg226	1	1	1	1	1	1	1
EPHX1	1368	0	116.329593328298	0.0236069799037587	reg227	0.246174758029354	0.746150249706939	0.270203528638978	0.307925553925381	1	1	1
TMEM63A	2428	1	116.329593328298	0.0236069799037587	reg227	1	0.911300766663059	1	1	1	1	1
LEFTY1	1101	0	116.329593328298	0.0236069799037587	reg227	1	1	1	1	1	1	0.120045999341432
PYCR2	963	0	116.329593328298	0.0236069799037587	reg227	1	1	1	1	1	1	0.105846241194024
LEFTY2	1101	0	116.329593328298	0.0236069799037587	reg227	0.203499846902895	0.668680623080374	1	0.0371021343674525	1	1	0.120045999341432
SDE2	1356	1	116.329593328298	0.0236069799037587	reg227	1	1	1	1	1	1	1
H3F3A	501	0	116.329593328298	0.0236069799037587	reg227	1	1	1	1	1	0.00109452800843979	1
ACBD3	1587	0	116.329593328298	0.0236069799037587	reg227	1	1	0.306014798860891	1	1	1	1
MIXL1	723	0	116.329593328298	0.0236069799037587	reg227	1	1	1	1	1	1	1
LIN9	1925	0	116.329593328298	0.0236069799037587	reg227	1	1	0.0107645796844102	1	0.0636207128432605	1	0.200160854401428
PARP1	3268	0	116.329593328298	0.0236069799037587	reg227	0.489936361916045	1.4755453974237e-05	1	1	1	1	1
C1orf95	435	0	116.329593328298	0.0236069799037587	reg227	1	1	1	0.110822768156484	1	1	1
ITPKB	2844	1	116.329593328298	0.0236069799037587	reg227	1	0.32331721636907	1	1	1	1	0.280757057095825
PSEN2	1446	0	127.830909418127	0.0236069799037587	reg228	1	1	1	0.333380796265616	0.046262580095881	1	1
ADCK3	1944	0	127.830909418127	0.0236069799037587	reg228	1	0.0484888934734622	1	0.41964674404992	1	1	1
CDC42BPA	5615	0	127.830909418127	0.0236069799037587	reg228	1	0.995762114621814	0.711187889317915	0.787547528556264	1	1	1
ZNF678	1833	0	127.830909418127	0.0236069799037587	reg228	1	0.836600468141146	1	0.401469128036375	1	1	1
JMJD4	1392	0	127.830909418127	0.0236069799037587	reg228	1	0.747980555268078	0.0395249290333565	1	1	1	1
SNAP47	1493	0	127.830909418127	0.0236069799037587	reg228	1	1	0.282552486782986	1	1	1	0.173390513760821
PRSS38	981	0	158.752634659966	0.0236069799037587	reg229	1	1	1	1	1	1	1
WNT9A	1098	0	158.752634659966	0.0236069799037587	reg229	0.227690971193241	0.287842898853251	1	1	1	1	0.0137842634594368
WNT3A	1162	0	158.752634659966	0.0236069799037587	reg229	0.239212524276909	0.67411128999178	1	1	1	1	1
ARF1	546	0	158.752634659966	0.0236069799037587	reg229	1	1	0.109728878735222	1	1	1	1
C1orf35	792	0	158.752634659966	0.0236069799037587	reg229	1	0.534826709809644	1	1	1	1	1
MRPL55	496	0	158.752634659966	0.0236069799037587	reg229	1	1	1	1	1	1	1
GUK1	1190	0	158.752634659966	0.0236069799037587	reg229	1	0.682756359469301	1	0.287859502228431	1	1	1
GJC2	1320	0	158.752634659966	0.0236069799037587	reg229	1	0.719962671737528	1	1	1	1	0.188634670368848
IBA57-AS1	333	0	158.752634659966	0.0236069799037587	reg229	1	1	1	1	1	1	1
IBA57	1071	0	158.752634659966	0.0236069799037587	reg229	1	0.278270360814228	1	0.263377916507576	1	1	1
C1orf145	342	0	158.752634659966	0.0236069799037587	reg229	1	0.281865898273329	1	0.0932636287467275	1	1	1
OBSCN	28147	6	158.752634659966	0.0236069799037587	reg229	0.954704163242785	0.227462151402516	0.393006332985225	0.785940150341522	0.657049225717016	1	0.927942324428504
TRIM11	1834	0	158.752634659966	0.0236069799037587	reg229	0.0709140442643514	0.528848636167761	1	1	1	1	1
TRIM17	1584	0	158.752634659966	0.0236069799037587	reg229	0.31094209352526	1	1	1	1	1	1
HIST3H3	411	0	158.752634659966	0.0236069799037587	reg229	1	0.328195013135248	1	0.110968614932552	1	1	1
HIST3H2A	393	0	158.752634659966	0.0236069799037587	reg229	1	1	1	1	1	1	1
HIST3H2BB	381	0	158.752634659966	0.0236069799037587	reg229	1	1	1	0.103314902475439	1	1	1
RNF187	381	0	158.752634659966	0.0236069799037587	reg229	1	1	1	1	1	1	1
RHOU	777	0	158.752634659966	0.0236069799037587	reg229	1	1	1	1	0.0293474586824213	1	1
TMEM78	411	0	114.431282204852	0.0236069799037587	reg230	1	1	1	1	1	1	1
