chr	start	stops	name	BRCA	GACA	LICA	LUAD	MB	PA	PRAD
chr12	131749200	131749700	DRM:RAN(;)	1	0.494369432265491	1	1	1	1	0.143175653557372
chr12	131753200	131753400	DRM:RAN(;)	1	1	1	1	1	1	1
chr12	131820200	131820400	DRM:RAN(;)	1	1	1	1	1	1	1
chr12	131885300	131885700	DRM:RAN(;)	1	1	0.0927124611777531	1	1	1	1
chr12	131886400	131887700	DRM:RAN(;)	1	0.828802607440048	1	1	1	1	0.330076412593939
chr12	131887900	131888100	DRM:RAN(;)	1	0.239099411067702	1	1	0.00951730939913443	1	1
chr12	131909100	131911200	DRM:RAN(;)	0.520354466616932	0.545195316000772	0.399224798620035	1	1	1	1
chr12	131912600	131912800	DRM:RAN(;)	1	0.0314218526556883	1	1	1	1	1
chr12	131913000	131913200	DRM:RAN(;)	1	1	1	1	1	1	1
chr12	131914300	131915100	DRM:RAN(;)	1	1	1	1	1	1	1
chr12	131922800	131923800	DRM:RAN(;)	1	1	1	1	1	1	0.0396632575531312
chr1	213211500	213212000	DRM:ATF3(PPI;REG)	1	1	1	1	1	1	1
chr12	132652400	132652700	DRM:CHFR(;)	1	1	1	0.169563570968306	1	1	1
chr12	132950500	132951300	DRM:POLE(PPI;)	0.244814032208663	1	1	1	1	1	0.218832679161472
chr12	132954000	132954200	DRM:POLE(PPI;)	1	0.239099411067702	1	1	1	1	1
chr12	132962700	132962800	DRM:POLE(PPI;)	1	0.127772812120567	1	1	1	1	1
chr12	132963600	132963900	DRM:POLE(PPI;)	0.100060431178178	1	1	1	1	1	1
chr12	132964500	132964600	DRM:POLE(PPI;)	0.0345491210464778	1	1	1	1	1	1
chr12	132971900	132972000	DRM:CHFR(;)	1	1	1	1	1	1	1
chr12	132992700	132992800	DRM:CHFR(;)	1	1	1	1	1	1	1
chr12	133002600	133003200	DRM:CHFR(;)	1	1	1	1	1	1	1
chr12	133050800	133051200	DRM:CHFR(;)	1	0.105150870451488	1	1	1	1	1
chr12	133052000	133052600	DRM:CHFR(;)	1	1	1	0.0552073727377627	1	1	1
chr1	213498600	213499300	DRM:VASH2(;)	0.165459771743352	1	1	0.258483426325818	1	1	1
chr1	213544200	213546500	DRM:ATF3(PPI;REG)	0.120832066451219	0.746692597807359	1	1	1	1	1
chr1	213582500	213583400	DRM:ATF3(PPI;REG)	0.207424643715443	1	1	0.058757182872688	1	1	1
chr1	214856900	214857400	DRM:KCNK2(;)	1	0.0254209884694096	1	1	1	1	1
chr12	16236900	16237100	DRM:EPS8(PPI;)	1	1	1	1	1	1	1
chr12	16265500	16266400	DRM:EPS8(PPI;)	1	0.658914211373338	1	1	1	1	0.113327116164535
chr12	1768900	1770300	DRM:CACNA2D4(;)	1	1	1	0.221883227450025	1	1	1
chr12	1770600	1771500	DRM:DCP1B(;)	1	1	1	1	1	1	1
chr12	1771800	1772700	DRM:CACNA2D4(;)	1	1	1	0.14912161760049	1	1	1
chr1	219482300	219482800	DRM:RAB3GAP2(;)	0.117013991021248	1	1	1	1	1	1
chr1	219636400	219636700	DRM:IARS2(;)	1	1	1	1	1	1	1
chr1	219646100	219646300	DRM:IARS2(;)	1	1	1	1	1	1	1
chr12	19894200	19894400	DRM:PDE3A(;)	1	1	1	1	1	1	1
chr12	19902700	19903600	DRM:PDE3A(;)	1	0.286282414866595	0.190528797254564	1	1	1	1
chr12	19903900	19904400	DRM:PDE3A(;)	1	1	1	1	1	1	1
chr12	19908700	19911400	DRM:PDE3A(;)	1	0.822407971122135	0.468744808429627	0.160857501830801	0.101086062325023	1	1
chr12	20262600	20262900	DRM:PDE3A(;)	1	1	1	1	1	1	1
chr1	220463500	220464100	DRM:MOSC1(;)	1	1	1	1	1	1	1
chr1	220512000	220513200	DRM:MOSC1(;)	1	0.00990678542774551	1	1	1	1	1
chr1	220521100	220521600	DRM:MOSC1(;)	1	1	1	1	1	1	1
chr1	220583000	220583800	DRM:MOSC1(;)	1	1	1	0.253011271404203	1	1	1
chr1	220604900	220605400	DRM:MOSC1(;)	1	1	1	1	1	1	1
chr12	20922100	20922400	DRM:GYS2(;)	1	1	1	0.128383772298856	1	1	0.0498683405760903
chr1	221095400	221095700	DRM:DUSP10(;)	1	1	1	1	1	1	1
chr1	221262700	221263000	DRM:MOSC2(;)	1	1	1	1	1	1	1
chr1	221401500	221401600	DRM:MOSC1(;)	1	0.134961267458926	1	1	1	1	1
chr1	221569800	221570100	DRM:MOSC1(;)	1	1	1	1	1	1	1
chr1	221570400	221571200	DRM:MOSC1(;)	1	0.112936846799262	1	1	1	1	1
chr1	221581600	221581800	DRM:DUSP10(;)	1	1	1	1	1	1	1
chr1	221605600	221605700	DRM:MOSC1(;)	1	1	1	1	1	1	1
chr1	222945300	222947100	DRM:CAPN8(;)	1	0.858627044158198	1	1	1	1	0.25911566267008
chr1	223202200	223202500	DRM:CAPN2(;REG)	1	0.0437618187997253	1	1	1	1	1
chr1	223202900	223203000	DRM:CAPN2(;REG)	1	1	1	1	1	1	1
chr1	223213200	223213900	DRM:TP53BP2(PPI;)	1	1	1	1	1	1	1
chr1	223218900	223220000	DRM:TP53BP2(PPI;)	0.22870790283593	1	1	0.0640640861721461	1	1	1
chr1	223590800	223591500	DRM:TP53BP2(PPI;)	1	0.534508708592703	0.135201332309992	1	1	1	1
chr1	224240700	224240800	DRM:DEGS1(;)	1	1	1	1	1	1	1
chr1	224247800	224247900	DRM:FBXO28(;REG)	1	1	1	1	1	1	1
chr12	24280600	24281800	DRM:LRMP(;)	0.271004761041386	0.53552282070701	1	1	1	1	1
chr1	22431400	22431700	DRM:ALPL(;)	1	1	1	1	1	1	1
chr1	224528400	224529100	DRM:CAPN2(;REG)	1	0.177520619775047	1	1	1	1	1
chr1	22492900	22493300	DRM:ALPL(;)	1	0.310816381331743	1	1	1	1	1
chr1	22502600	22504500	DRM:ALPL(;)	1	0.827578451002604	1	1	1	1	1
chr1	22505300	22505600	DRM:ALPL(;)	1	1	1	1	1	1	1
chr1	22512200	22512300	DRM:CDC42(PPI;)	1	1	1	1	1	1	1
chr1	22512800	22513100	DRM:ALPL(;)	0.0526906085236766	0.0326976061797481	1	1	1	1	1
chr12	25148200	25152400	DRM:LRMP(;)	1	0.107265458661656	0.696032502684458	1	1	1	1
chr12	25158000	25159000	DRM:LRMP(;)	1	0.72569394281081	1	0.284665090606427	1	1	1
chr12	25173300	25175000	DRM:LRMP(;)	1	0.379721447802275	1	1	1	1	1
chr12	25203800	25206300	DRM:LRMP(;)	1	0.959545651477394	1	1	1	1	1
chr12	25206500	25206600	DRM:LRMP(;)	1	1	1	1	1	1	1
chr12	25206800	25208200	DRM:LRMP(;)	1	1	0.0081227529012631	1	1	1	1
chr12	25208500	25211400	DRM:LRMP(;)	1	0.518234546874254	1	0.618172279729073	1	1	0.350037375201785
chr12	25211600	25212100	DRM:LRMP(;)	1	0.477184819642062	1	0.154565226111544	1	1	1
chr12	25212300	25212600	DRM:LRMP(;)	1	1	1	1	1	1	1
chr12	25213100	25213200	DRM:LRMP(;)	1	1	1	1	1	1	1
chr12	25213400	25213600	DRM:LRMP(;)	1	1	1	1	1	1	1
chr12	25213800	25214600	DRM:LRMP(;)	1	1	1	1	1	1	1
chr12	25215100	25215200	DRM:LRMP(;)	1	1	1	1	1	1	1
chr12	25215900	25216200	DRM:LRMP(;)	1	0.322634169256638	1	1	1	1	1
chr12	25222700	25222900	DRM:LRMP(;)	1	1	1	1	1	1	1
chr12	25225800	25225900	DRM:LRMP(;)	1	1	1	1	1	1	1
chr1	22535600	22536100	DRM:ALPL(;)	0.0862450390142166	0.371944216906032	1	1	1	1	1
chr1	22535600	22536100	DRM:ECE1(;REG)	0.0862450390142166	0.371944216906032	1	1	1	1	1
chr12	25399200	25399300	DRM:SSPN(;)	1	1	1	1	1	1	1
chr12	25472600	25474500	DRM:LRMP(;)	1	0.913332258355933	0.417735176040705	0.469419131260831	1	1	1
chr1	22552400	22553100	DRM:ALPL(;)	1	1	1	1	1	1	1
chr1	22560800	22561000	DRM:ALPL(;)	1	0.169950975206961	0.041561725394236	1	1	1	1
chr1	225663100	225663400	DRM:C1orf55(;)	1	1	1	1	1	1	1
chr1	225663100	225663400	DRM:DNAH14(;)	1	1	1	1	1	1	1
chr1	225663700	225663900	DRM:DNAH14(;)	0.0490272487851464	1	1	1	1	1	1
chr1	22572300	22572700	DRM:ALPL(;)	1	1	1	1	1	1	1
chr12	25842700	25843600	DRM:C12orf77(;)	1	0.688013615417209	1	1	1	1	1
chr12	25842700	25843600	DRM:LRMP(;)	1	0.688013615417209	1	1	1	1	1
chr1	225858500	225859900	DRM:DNAH14(;)	0.29611447249513	0.779575279175476	1	1	1	1	1
chr12	25864300	25864500	DRM:C12orf77(;)	1	1	0.0554964608874059	1	1	1	1
chr12	25864300	25864500	DRM:LRMP(;)	1	1	0.0554964608874059	1	1	1	1
chr1	225867100	225867400	DRM:ENAH(PPI;)	1	0.0431345743393863	1	1	1	1	1
chr1	225867700	225867800	DRM:ENAH(PPI;)	1	1	1	1	1	1	1
chr1	22590900	22591900	DRM:ALPL(;)	0.0146139270003631	0.604825142730833	0.191062498790509	0.266413748825447	1	1	1
chr1	22590900	22591900	DRM:ECE1(;REG)	0.0146139270003631	0.604825142730833	0.191062498790509	0.266413748825447	1	1	1
chr1	22611400	22613300	DRM:ECE1(;REG)	1	0.827578451002604	1	0.120138571470776	1	1	1
chr1	226141300	226141400	DRM:ENAH(PPI;)	1	1	1	1	0.00341064315302473	1	1
chr1	22618600	22618700	DRM:HSPG2(PPI;)	1	1	1	1	1	1	1
chr1	226197100	226197800	DRM:ENAH(PPI;)	1	0.505164984740219	1	1	1	1	1
chr1	226211400	226211800	DRM:ENAH(PPI;)	1	1	1	1	1	1	1
chr1	226645000	226645600	DRM:ENAH(PPI;)	1	0.123825436153143	1	0.149481210505902	1	1	1
chr1	226668200	226668500	DRM:C1orf55(;)	1	1	1	1	1	1	1
chr1	226668200	226668500	DRM:CDC42BPA(;)	1	1	1	1	1	1	1
chr1	226668800	226669300	DRM:C1orf55(;)	1	1	1	1	1	1	1
chr1	226668800	226669300	DRM:CDC42BPA(;)	1	1	1	1	1	1	1
chr1	226707800	226708800	DRM:LEFTY1(;)	1	0.633503088492012	0.205762793290073	1	1	1	1
chr1	226707800	226708800	DRM:PARP1(PPI;)	1	0.633503088492012	0.205762793290073	1	1	1	1
chr1	22674700	22675500	DRM:EPHB2(PPI;)	1	1	1	1	1	1	0.0924318495063592
chr1	22674700	22675500	DRM:HNRNPR(PPI;)	1	1	1	1	1	1	0.0924318495063592
chr1	22676600	22677400	DRM:ALPL(;)	1	0.524469776317668	1	1	1	1	1
chr1	22677600	22678000	DRM:ALPL(;)	1	1	1	1	1	1	1
chr1	227036200	227036300	DRM:PARP1(PPI;)	1	1	1	1	1	1	1
chr1	22721000	22721200	DRM:ALPL(;)	1	1	1	1	1	1	1
chr12	27247400	27248000	DRM:PTHLH(;)	1	0.0177751671459441	1	1	1	1	1
chr12	27358900	27359400	DRM:PTHLH(;)	1	1	1	1	1	1	0.0585900213621211
chr12	27359600	27362100	DRM:PTHLH(;)	1	0.891774575367269	1	0.479869740874488	1	1	1
chr12	27362300	27362700	DRM:PTHLH(;)	1	0.301341368818897	1	1	1	1	0.0471598498197137
chr12	27366200	27368200	DRM:PTHLH(;)	1	0.534089438362231	1	1	1	1	1
chr12	27372100	27376000	DRM:PTHLH(;)	0.166735047164138	0.276207541387728	0.541648486249297	0.274854505837229	1	1	0.374166311734976
chr12	27379300	27380000	DRM:PTHLH(;)	1	1	1	1	1	1	1
chr1	227735000	227735400	DRM:CDC42BPA(;)	1	0.328135825645636	1	1	1	1	1
chr12	27971400	27971900	DRM:PTHLH(;)	1	1	1	0.00816711951111588	1	1	1
chr12	27976500	27978100	DRM:PTHLH(;)	1	0.419817019053434	1	1	0.0564948860131288	0.00446326972865091	1
chr12	28014400	28014500	DRM:PTHLH(;)	1	1	1	1	1	1	1
chr12	28014700	28015400	DRM:PTHLH(;)	1	1	1	1	1	1	1
chr12	28067000	28067500	DRM:PTHLH(;)	1	1	1	1	1	1	0.062059337004846
chr1	228083200	228084300	DRM:CDC42BPA(;)	1	0.654113471439455	1	1	1	1	1
chr12	28137200	28137600	DRM:PTHLH(;)	1	1	1	1	1	1	1
chr12	28174300	28174400	DRM:PTHLH(;)	1	1	1	1	1	1	1
chr12	28239200	28239800	DRM:PTHLH(;)	1	0.449689886377984	1	1	0.0284189834230795	1	1
chr1	229118500	229118700	DRM:NUP133(PPI;)	1	1	1	1	1	1	1
chr1	229275000	229275500	DRM:GUK1(;)	1	1	1	1	1	1	1
chr1	229341300	229341400	DRM:ACTA1(PPI;)	1	0.105932902519473	1	1	1	1	1
chr1	229496200	229496700	DRM:ACTA1(PPI;)	1	0.428112535957523	1	1	1	1	1
chr1	229515700	229516200	DRM:ACTA1(PPI;)	1	1	1	1	1	1	1
chr1	229516400	229516800	DRM:ACTA1(PPI;)	1	0.360623554587614	1	1	1	1	1
chr1	229532400	229532600	DRM:ACTA1(PPI;)	1	1	1	0.0605447788089552	1	1	1
chr1	229851700	229852200	DRM:ACTA1(PPI;)	1	1	1	1	1	1	1
chr1	229889000	229890700	DRM:AGT(;REG)	0.344114732972958	0.0458153768839042	1	0.40982665134393	1	1	1
chr1	229991100	229992600	DRM:CAPN9(;)	1	1	1	1	1	1	1
chr1	230158600	230158900	DRM:AGT(;REG)	1	1	1	1	1	1	1
chr1	230158600	230158900	DRM:ENSG00000256782.1(;)	1	1	1	1	1	1	1
chr1	230164600	230165300	DRM:AGT(;REG)	1	1	1	1	1	1	1
chr1	230427900	230428800	DRM:ACTA1(PPI;)	0.198534649064548	0.618670645013852	1	1	1	1	1
chr1	230577400	230577700	DRM:C1orf198(;)	1	0.275475477920029	1	1	1	1	1
chr1	230645500	230645800	DRM:C1orf198(;)	1	1	1	1	1	1	1
chr1	230654300	230654600	DRM:C1orf198(;)	1	1	1	0.095877633605969	1	1	1
chr1	230759900	230760400	DRM:AGT(;REG)	1	0.415254415969091	1	0.154496437823449	1	1	1
chr1	231186200	231186800	DRM:AGT(;REG)	1	0.472107874048705	1	1	1	1	0.00219278169331865
chr1	231186200	231186800	DRM:ENSG00000256782.1(;)	1	0.472107874048705	1	1	1	1	0.00219278169331865
chr1	231187000	231187300	DRM:AGT(;REG)	1	1	1	1	1	1	1
chr1	231188400	231190000	DRM:AGT(;REG)	1	1	1	0.0891112492517367	1	1	1
chr1	231194500	231194800	DRM:TSNAX(;)	1	0.273752115609377	1	1	1	1	1
chr1	231200600	231201000	DRM:AGT(;REG)	1	1	1	1	1	1	0.0436605607150289
chr1	231201200	231203100	DRM:AGT(;REG)	1	0.0568239390595014	1	0.118191798257957	1	1	0.190738742129326
chr1	231209000	231209700	DRM:AGT(;REG)	1	1	1	1	1	1	1
chr1	231209000	231209700	DRM:ENSG00000256782.1(;)	1	1	1	1	1	1	1
chr1	231622500	231623300	DRM:TSNAX(;)	1	0.573034331864276	0.175077821981765	1	1	1	1
chr12	31959500	31962700	DRM:FAM60A(;)	1	1	0.461954053846847	0.631454660121944	1	1	0.403933149748331
chr12	31963400	31965000	DRM:FAM60A(;)	0.278978534925612	1	1	0.395083621634842	1	1	1
chr12	31985500	31986600	DRM:FGD4(;)	1	0.320019230637481	1	1	1	1	1
chr12	31986800	31986900	DRM:FGD4(;)	1	1	1	1	1	1	1
chr12	32291900	32294200	DRM:FAM60A(;)	0.346769397034805	0.00176890885881845	0.384694448853657	0.500337379180387	1	1	1
chr12	32425100	32427300	DRM:FGD4(;)	1	0.708762219682599	1	0.485181635287699	1	1	1
chr1	234950700	234950800	DRM:GNG4(;)	1	1	1	0.0261144830927296	1	1	1
chr1	235170400	235171300	DRM:SLC35F3(;)	1	1	0.0140642018607051	1	1	1	1
chr1	23542200	23545000	DRM:HNRNPR(PPI;)	1	0.94258140345447	1	1	1	1	1
chr1	23551100	23552800	DRM:HNRNPR(PPI;)	1	1	1	0.369181062444823	1	1	1
chr1	236238700	236238800	DRM:LGALS8(;)	1	1	1	1	1	1	1
chr1	236238700	236238800	DRM:NID1(PPI;)	1	1	1	1	1	1	1
chr1	236799400	236799700	DRM:NID1(PPI;)	1	1	1	1	1	1	1
chr1	237077300	237078300	DRM:ACTN2(PPI;)	1	1	1	0.129194106919978	1	1	1
chr1	237077300	237078300	DRM:NID1(PPI;)	1	1	1	0.129194106919978	1	1	1
chr1	237180000	237180700	DRM:ACTN2(PPI;)	0.184481321931975	0.0159481130434792	0.330672601437377	1	1	1	0.111284074249332
chr1	2374400	2375900	DRM:RP11-345P4.5(;)	1	0.367554912833075	0.119175849868256	1	1	1	0.243102471194721
chr1	2377800	2378100	DRM:MMP23B(;)	1	1	1	1	1	1	1
chr1	2381000	2381400	DRM:MMP23B(;)	1	0.0471522932766508	1	1	1	1	1
chr12	3884700	3884800	DRM:NDUFA9(PPI;)	1	1	1	1	1	1	1
chr12	39022200	39023400	DRM:C12orf40(;)	1	1	1	1	1	1	0.217029257205631
chr12	39165500	39166500	DRM:ABCD2(;)	0.0302144032831445	0.775925614577982	0.288305925920566	1	1	1	1
chr12	39294400	39294700	DRM:ABCD2(;)	1	0.362835079344761	0.0971317855017165	1	1	1	1
chr12	39350000	39350700	DRM:C12orf40(;)	0.170381385392394	0.0912512210988879	0.211971774308532	0.298183917577067	1	1	1
chr12	39433800	39435000	DRM:C12orf40(;)	1	0.271467741337261	0.334995516188511	1	1	1	1
chr12	39436600	39438400	DRM:C12orf40(;)	1	0.74955623191746	0.457296475693237	0.233438387200844	0.0897747650833594	1	1
chr12	39681100	39682000	DRM:C12orf40(;)	1	0.391743330064233	1	1	1	1	1
chr12	39681100	39682000	DRM:LRRK2(;)	1	0.391743330064233	1	1	1	1	1
chr12	39681100	39682000	DRM:SLC2A13(;)	1	0.391743330064233	1	1	1	1	1
chr12	39787800	39788100	DRM:LRRK2(;)	1	1	0.0971317855017165	1	1	1	1
chr12	39966400	39966700	DRM:LRRK2(;)	1	1	1	1	1	1	1
chr12	39966400	39966700	DRM:MUC19(;)	1	1	1	1	1	1	1
chr12	39969100	39969200	DRM:ABCD2(;)	1	1	1	1	1	1	1
chr12	39969100	39969200	DRM:LRRK2(;)	1	1	1	1	1	1	1
chr12	39969500	39969600	DRM:ABCD2(;)	1	1	1	1	1	1	1
chr12	39969500	39969600	DRM:LRRK2(;)	1	1	1	1	1	1	1
chr12	39982200	39982400	DRM:LRRK2(;)	1	1	1	1	1	1	1
chr12	40005800	40005900	DRM:ABCD2(;)	1	1	1	1	1	1	1
chr12	40005800	40005900	DRM:LRRK2(;)	1	1	1	1	1	1	1
chr12	40006700	40006800	DRM:ABCD2(;)	1	1	1	1	1	1	1
chr12	40006700	40006800	DRM:LRRK2(;)	1	1	1	1	1	1	1
chr12	40009800	40009900	DRM:ABCD2(;)	1	1	1	1	1	1	1
chr12	40009800	40009900	DRM:LRRK2(;)	1	1	1	1	1	1	1
chr1	24044900	24047600	DRM:GRHL3(;)	1	0.75909165599383	0.336084581621345	0.466901267184473	1	1	1
chr1	24047800	24048100	DRM:GRHL3(;)	1	1	1	1	1	1	1
chr1	24053100	24056000	DRM:GRHL3(;)	0.441219201042282	0.345754426715646	1	1	1	1	1
chr12	4053700	4054500	DRM:NDUFA9(PPI;)	1	1	1	0.301887962989676	1	1	1
chr12	4100900	4101900	DRM:DYRK4(;)	1	1	1	1	1	1	1
chr12	41127900	41128400	DRM:LRRK2(;)	1	0.471530618761471	1	1	1	1	1
chr12	4119200	4119900	DRM:DYRK4(;)	1	1	1	0.269959752313852	1	1	0.107464606824995
chr12	4166100	4166900	DRM:DYRK4(;)	1	1	0.200264169269497	1	1	1	1
chr1	241975900	241976000	DRM:MAP1LC3C(;)	1	1	1	1	1	1	1
chr1	242090700	242091000	DRM:EXO1(PPI;)	1	1	1	1	1	1	1
chr1	242139500	242140100	DRM:MAP1LC3C(;)	1	1	1	0.366863594689984	1	1	1
chr1	242749100	242749800	DRM:EXO1(PPI;)	1	0.101256544661998	0.279263736646102	0.102642625055691	1	1	1
chr1	243087500	243088500	DRM:CEP170(;)	0.240274593887507	0.335955139080635	1	0.0414599501131056	1	1	1
chr1	243087500	243088500	DRM:MAP1LC3C(;)	0.240274593887507	0.335955139080635	1	0.0414599501131056	1	1	1
chr12	4312800	4313800	DRM:NDUFA9(PPI;)	1	0.0346114664287092	1	1	1	1	1
chr12	4314200	4314300	DRM:NDUFA9(PPI;)	1	1	1	1	1	1	1
chr1	24321800	24322300	DRM:GRHL3(;)	0.0957844221446218	1	1	1	1	1	1
chr12	4337200	4337900	DRM:NDUFA9(PPI;)	0.164416501436316	0.56718181649224	1	0.0412811120612392	1	1	0.107464606824995
chr1	244397400	244397500	DRM:FAM36A(;REG)	1	1	1	1	1	1	1
chr12	44415200	44415800	DRM:NELL2(;)	1	1	1	1	1	1	1
chr1	244503800	244503900	DRM:ZNF238(;)	0.0233089017214469	1	1	1	1	1	1
chr12	44551200	44551500	DRM:NELL2(;)	1	1	1	1	1	1	1
chr12	44578200	44578800	DRM:NELL2(;)	1	1	1	1	1	1	1
chr12	44587100	44587600	DRM:NELL2(;)	1	0.414640781466802	1	0.168960411524318	1	1	1
chr12	44769600	44769800	DRM:NELL2(;)	1	1	1	1	1	1	1
chr12	44825100	44826200	DRM:NELL2(;)	1	0.330109433763466	0.260085482196321	0.333611997548947	1	1	1
chr12	44827300	44827400	DRM:NELL2(;)	1	1	1	1	1	1	1
chr12	44834900	44835400	DRM:NELL2(;)	0.104726415562138	1	1	0.168960411524318	1	1	1
chr12	45241500	45242400	DRM:NELL2(;)	1	1	1	1	1	1	1
chr1	24553100	24553800	DRM:GRHL3(;)	1	1	1	0.151409677282948	1	1	1
chr1	24554800	24555100	DRM:GRHL3(;)	0.0586400743942054	1	1	1	1	1	1
chr12	45580700	45580800	DRM:NELL2(;)	1	1	1	1	1	1	1
chr12	45616200	45616400	DRM:NELL2(;)	1	1	1	1	1	1	1
chr12	45617400	45617500	DRM:NELL2(;)	1	1	1	1	1	1	1
chr12	45617800	45618500	DRM:NELL2(;)	1	1	1	1	1	1	1
chr12	45650000	45650200	DRM:NELL2(;)	1	1	1	1	1	1	1
chr12	45650600	45651500	DRM:NELL2(;)	1	1	1	1	1	1	1
chr1	24577000	24577500	DRM:CLIC4(;)	1	1	1	1	1	1	1
chr1	24581000	24582200	DRM:CLIC4(;)	1	0.12758113301535	1	1	1	1	1
chr12	45969300	45970600	DRM:NELL2(;)	1	1	1	0.106278386144911	1	1	1
chr12	45970900	45971500	DRM:NELL2(;)	1	1	1	1	1	1	1
chr12	45971800	45972100	DRM:NELL2(;)	0.0682719523271333	1	1	1	1	1	1
chr12	46028100	46028700	DRM:NELL2(;)	1	1	1	1	1	1	1
chr1	246870800	246871700	DRM:CNST(;REG)	0.200019202016349	1	1	0.229724728279695	1	1	1
chr1	246870800	246871700	DRM:SMYD3(;)	0.200019202016349	1	1	0.229724728279695	1	1	1
chr1	246870800	246871700	DRM:ZNF124(;)	0.200019202016349	1	1	0.229724728279695	1	1	1
chr1	246872600	246873900	DRM:CNST(;REG)	1	1	1	0.00725049559349867	1	1	1
chr1	246872600	246873900	DRM:SMYD3(;)	1	1	1	0.00725049559349867	1	1	1
chr1	246872600	246873900	DRM:ZNF124(;)	1	1	1	0.00725049559349867	1	1	1
chr1	246874800	246875200	DRM:CNST(;REG)	1	1	1	1	1	1	1
chr1	246874800	246875200	DRM:SMYD3(;)	1	1	1	1	1	1	1
chr1	246874800	246875200	DRM:ZNF124(;)	1	1	1	1	1	1	1
chr12	47336400	47336800	DRM:HDAC7(;REG)	1	1	1	1	1	1	1
chr12	47820100	47821100	DRM:RAPGEF3(;REG)	1	1	1	0.303814624788412	1	1	0.0123357726773939
chr12	47820100	47821100	DRM:ZNF641(;)	1	1	1	0.303814624788412	1	1	0.0123357726773939
chr12	48335700	48336800	DRM:ZNF641(;)	0.22099833688518	1	1	0.282670176215805	1	1	0.013954149423622
chr12	48337200	48338200	DRM:ZNF641(;)	0.203138785954126	1	1	0.260771444296184	1	1	0.147174420936361
chr12	48409800	48410200	DRM:ARF3(;)	1	1	0.0924020037433982	1	1	1	1
chr12	48409800	48410200	DRM:HDAC7(;REG)	1	1	0.0924020037433982	1	1	1	1
chr12	48409800	48410200	DRM:ZNF641(;)	1	1	0.0924020037433982	1	1	1	1
chr12	48411000	48411300	DRM:ARF3(;)	1	1	1	1	1	1	1
chr12	48411000	48411300	DRM:ZNF641(;)	1	1	1	1	1	1	1
chr12	48416600	48417600	DRM:ARF3(;)	1	1	1	1	1	1	1
chr12	48416600	48417600	DRM:HDAC7(;REG)	1	1	1	1	1	1	1
chr12	48416600	48417600	DRM:ZNF641(;)	1	1	1	1	1	1	1
chr12	48421200	48421300	DRM:ARF3(;)	0.0224837637783281	1	1	1	1	1	1
chr12	48421200	48421300	DRM:ZNF641(;)	0.0224837637783281	1	1	1	1	1	1
chr12	48421500	48421700	DRM:ARF3(;)	1	1	1	1	1	1	1
chr12	48421500	48421700	DRM:HDAC7(;REG)	1	1	1	1	1	1	1
chr12	48421500	48421700	DRM:ZNF641(;)	1	1	1	1	1	1	1
chr12	48675600	48676000	DRM:ZNF641(;)	1	1	1	1	1	1	1
chr12	48848500	48848800	DRM:HDAC7(;REG)	1	1	1	1	1	1	1
chr12	48853000	48853300	DRM:C1QL4(;)	1	0.253493100059324	1	1	1	1	1
chr12	49034000	49034700	DRM:C1QL4(;)	1	1	0.124878122121683	1	1	1	1
chr12	49086900	49088200	DRM:C1QL4(;)	1	0.0486132840219391	1	1	1	1	1
chr12	49204400	49205300	DRM:RND1(;)	1	0.238807826857412	0.157570053153045	1	1	1	1
chr12	49519300	49519400	DRM:ZNF641(;)	1	1	1	1	1	1	1
chr12	49567900	49568500	DRM:C1QL4(;)	0.116427601425068	0.461375378017903	1	1	1	1	1
chr12	49725200	49726100	DRM:ZNF641(;)	1	0.604218329942587	1	1	1	1	1
chr12	49728900	49732700	DRM:C1QL4(;)	0.541736780179659	0.899325817108223	1	0.0370772090782322	1	1	1
chr12	49728900	49732700	DRM:ZNF641(;)	0.541736780179659	0.899325817108223	1	0.0370772090782322	1	1	1
chr12	49936700	49938800	DRM:ARF3(;)	1	0.883694479986844	0.329367761276995	1	1	1	1
chr1	25012000	25012400	DRM:RHD(;)	1	1	0.0559000429964454	1	1	1	1
chr12	50124400	50125200	DRM:C1QL4(;)	1	1	1	1	1	1	1
chr12	50285900	50286700	DRM:C1QL4(;)	1	0.587330261996591	0.152694278714307	1	1	1	1
chr12	50287800	50289300	DRM:TUBA1B(PPI;)	0.26210183521689	0.234387896197927	1	1	1	1	1
chr12	50292000	50292300	DRM:C1QL4(;)	1	0.283010181669304	1	1	1	1	1
chr12	50292600	50293500	DRM:C1QL4(;)	1	0.630380402963288	0.170043640160245	1	1	1	1
chr12	50293700	50294200	DRM:C1QL4(;)	1	1	1	1	0.0171927204314425	1	1
chr12	50294400	50294500	DRM:C1QL4(;)	1	1	1	1	1	1	1
chr1	25034100	25034500	DRM:GRHL3(;)	1	1	1	1	1	1	1
chr1	25034100	25034500	DRM:RUNX3(;)	1	1	1	1	1	1	1
chr12	50426300	50427400	DRM:TUBA1A(PPI;)	1	0.126106421150327	1	1	1	1	0.137926805748676
chr12	50435300	50436700	DRM:C1QL4(;)	1	0.786604901557319	1	1	1	1	1
chr12	50443700	50445700	DRM:C1QL4(;)	1	1	1	0.340810706271918	1	1	1
chr1	25046500	25047000	DRM:CLIC4(;)	1	1	1	1	1	1	1
chr12	5052200	5054000	DRM:NDUFA9(PPI;)	0.0791237077539201	0.322443540933102	0.464224160235676	0.595376750661176	0.0930885198046715	1	1
